phase duration (us),stimulus amplitude (uA),amplitude level,pulse form,run,membrane potential (mV),time (ms)
40,275.86,1*threshold,monophasic,0,-88.2444450546274,0.0
40,275.86,1*threshold,monophasic,0,-88.36251121785077,0.0009999999999998899
40,275.86,1*threshold,monophasic,0,-88.48154093623687,0.0019999999999997797
40,275.86,1*threshold,monophasic,0,-88.59909853234072,0.0029999999999998916
40,275.86,1*threshold,monophasic,0,-88.7147714053402,0.0040000000000000036
40,275.86,1*threshold,monophasic,0,-88.8281572149701,0.0050000000000001155
40,275.86,1*threshold,monophasic,0,-88.93881212869196,0.006000000000000005
40,275.86,1*threshold,monophasic,0,-89.04631145959141,0.006999999999999895
40,275.86,1*threshold,monophasic,0,-89.15029521225317,0.008000000000000007
40,275.86,1*threshold,monophasic,0,-89.2504901349814,0.008999999999999897
40,275.86,1*threshold,monophasic,0,-89.34671359379226,0.010000000000000009
40,275.86,1*threshold,monophasic,0,-89.43886636311656,0.010999999999999899
40,275.86,1*threshold,monophasic,0,-89.52692011660082,0.011999999999999789
40,275.86,1*threshold,monophasic,0,-89.610903443696,0.0129999999999999
40,275.86,1*threshold,monophasic,0,-89.6908885488247,0.014000000000000012
40,275.86,1*threshold,monophasic,0,-89.7669796381783,0.015000000000000124
40,275.86,1*threshold,monophasic,0,-89.83930330507442,0.016000000000000014
40,275.86,1*threshold,monophasic,0,-89.9080008547517,0.016999999999999904
40,275.86,1*threshold,monophasic,0,-89.97322234164317,0.018000000000000016
40,275.86,1*threshold,monophasic,0,-90.0351220387888,0.018999999999999906
40,275.86,1*threshold,monophasic,0,-90.09385506425367,0.019999999999999796
40,275.86,1*threshold,monophasic,0,-90.14957492053142,0.020999999999999908
40,275.86,1*threshold,monophasic,0,-90.2024317422456,0.021999999999999797
40,275.86,1*threshold,monophasic,0,-90.25257108621234,0.02300000000000013
40,275.86,1*threshold,monophasic,0,-90.30013313230863,0.02400000000000002
40,275.86,1*threshold,monophasic,0,-90.34525219241688,0.02499999999999991
40,275.86,1*threshold,monophasic,0,-90.38805644808436,0.026000000000000023
40,275.86,1*threshold,monophasic,0,-90.42866785607005,0.026999999999999913
40,275.86,1*threshold,monophasic,0,-90.46720217544711,0.028000000000000025
40,275.86,1*threshold,monophasic,0,-90.5037690811532,0.028999999999999915
40,275.86,1*threshold,monophasic,0,-90.53847233751394,0.029999999999999805
40,275.86,1*threshold,monophasic,0,-90.57141001187676,0.030999999999999917
40,275.86,1*threshold,monophasic,0,-90.60267471353488,0.03200000000000003
40,275.86,1*threshold,monophasic,0,-90.63235384695867,0.03299999999999992
40,275.86,1*threshold,monophasic,0,-90.66052987126722,0.03400000000000003
40,275.86,1*threshold,monophasic,0,-90.68728056007829,0.03499999999999992
40,275.86,1*threshold,monophasic,0,-90.71267925754611,0.03600000000000003
40,275.86,1*threshold,monophasic,0,-90.73679512765231,0.03699999999999992
40,275.86,1*threshold,monophasic,0,-90.75969339476158,0.03799999999999981
40,275.86,1*threshold,monophasic,0,-90.78143557416065,0.038999999999999924
40,275.86,1*threshold,monophasic,0,-90.80207969182415,0.039999999999999813
40,275.86,1*threshold,monophasic,0,-90.70361333391206,0.04100000000000015
40,275.86,1*threshold,monophasic,0,-90.60319376494529,0.04200000000000004
40,275.86,1*threshold,monophasic,0,-90.5033082027247,0.04299999999999993
40,275.86,1*threshold,monophasic,0,-90.40441774685684,0.04400000000000004
40,275.86,1*threshold,monophasic,0,-90.30697029298142,0.04499999999999993
40,275.86,1*threshold,monophasic,0,-90.21145239250357,0.04600000000000004
40,275.86,1*threshold,monophasic,0,-90.11832873619939,0.04699999999999993
40,275.86,1*threshold,monophasic,0,-90.02799674657912,0.04799999999999982
40,275.86,1*threshold,monophasic,0,-89.94076467834223,0.04899999999999993
40,275.86,1*threshold,monophasic,0,-89.85684790645823,0.050000000000000044
40,275.86,1*threshold,monophasic,0,-89.77637630104952,0.050999999999999934
40,275.86,1*threshold,monophasic,0,-89.69940690028909,0.052000000000000046
40,275.86,1*threshold,monophasic,0,-89.62593805136301,0.052999999999999936
40,275.86,1*threshold,monophasic,0,-89.55592285974895,0.05400000000000005
40,275.86,1*threshold,monophasic,0,-89.48928093998421,0.05499999999999994
40,275.86,1*threshold,monophasic,0,-89.42590815617788,0.05599999999999983
40,275.86,1*threshold,monophasic,0,-89.3656844112805,0.05699999999999994
40,275.86,1*threshold,monophasic,0,-89.30847971244867,0.05799999999999983
40,275.86,1*threshold,monophasic,0,-89.25415879353037,0.05899999999999994
40,275.86,1*threshold,monophasic,0,-89.20258457066409,0.06000000000000005
40,275.86,1*threshold,monophasic,0,-89.15362067594704,0.06099999999999994
40,275.86,1*threshold,monophasic,0,-89.10713327480615,0.062000000000000055
40,275.86,1*threshold,monophasic,0,-89.06299233392149,0.06299999999999994
40,275.86,1*threshold,monophasic,0,-89.0210724721117,0.06400000000000006
40,275.86,1*threshold,monophasic,0,-88.98125349769197,0.06499999999999995
40,275.86,1*threshold,monophasic,0,-88.94342071236912,0.06599999999999984
40,275.86,1*threshold,monophasic,0,-88.90746504312455,0.06699999999999995
40,275.86,1*threshold,monophasic,0,-88.87328304896451,0.06799999999999984
40,275.86,1*threshold,monophasic,0,-88.84077683812393,0.06899999999999995
40,275.86,1*threshold,monophasic,0,-88.8098539226103,0.07000000000000006
40,275.86,1*threshold,monophasic,0,-88.78042703030638,0.07099999999999995
40,275.86,1*threshold,monophasic,0,-88.75241388975647,0.07200000000000006
40,275.86,1*threshold,monophasic,0,-88.7257369988774,0.07299999999999995
40,275.86,1*threshold,monophasic,0,-88.7003233858839,0.07399999999999984
40,275.86,1*threshold,monophasic,0,-88.67610436847555,0.07499999999999996
40,275.86,1*threshold,monophasic,0,-88.65301531563573,0.07599999999999985
40,275.86,1*threshold,monophasic,0,-88.63099541511033,0.07699999999999996
40,275.86,1*threshold,monophasic,0,-88.60998744866819,0.07800000000000007
40,275.86,1*threshold,monophasic,0,-88.58993757652036,0.07899999999999996
40,275.86,1*threshold,monophasic,0,-88.57079513173508,0.08000000000000007
40,275.86,1*threshold,monophasic,0,-88.55251242508434,0.08099999999999996
40,275.86,1*threshold,monophasic,0,-88.53504456046491,0.08199999999999985
40,275.86,1*threshold,monophasic,0,-88.51834926082296,0.08299999999999996
40,275.86,1*threshold,monophasic,0,-88.50238670436022,0.08399999999999985
40,275.86,1*threshold,monophasic,0,-88.48711937069534,0.08499999999999996
40,275.86,1*threshold,monophasic,0,-88.47251189658304,0.08599999999999985
40,275.86,1*threshold,monophasic,0,-88.45853094075117,0.08699999999999997
40,275.86,1*threshold,monophasic,0,-88.44514505739116,0.08800000000000008
40,275.86,1*threshold,monophasic,0,-88.43232457782767,0.08899999999999997
40,275.86,1*threshold,monophasic,0,-88.42004149989465,0.09000000000000008
40,275.86,1*threshold,monophasic,0,-88.40826938455285,0.09099999999999997
40,275.86,1*threshold,monophasic,0,-88.39698325929841,0.09199999999999986
40,275.86,1*threshold,monophasic,0,-88.3861595279291,0.09299999999999997
40,275.86,1*threshold,monophasic,0,-88.37577588625429,0.09399999999999986
40,275.86,1*threshold,monophasic,0,-88.36581124335595,0.09499999999999997
40,275.86,1*threshold,monophasic,0,-88.35624564803004,0.09599999999999986
40,275.86,1*threshold,monophasic,0,-88.34706022005808,0.09699999999999998
40,275.86,1*threshold,monophasic,0,-88.3382370859815,0.09800000000000009
40,275.86,1*threshold,monophasic,0,-88.32975931907082,0.09899999999999998
40,275.86,1*threshold,monophasic,0,-88.3216108832029,0.09999999999999987
40,275.86,1*threshold,monophasic,0,-88.31377658037772,0.10099999999999998
40,275.86,1*threshold,monophasic,0,-88.30624200162448,0.10199999999999987
40,275.86,1*threshold,monophasic,0,-88.29899348106437,0.10299999999999998
40,275.86,1*threshold,monophasic,0,-88.29201805291343,0.10399999999999987
40,275.86,1*threshold,monophasic,0,-88.28530341122321,0.10499999999999976
40,275.86,1*threshold,monophasic,0,-88.27883787217257,0.1060000000000001
40,275.86,1*threshold,monophasic,0,-88.27261033873609,0.10699999999999998
40,275.86,1*threshold,monophasic,0,-88.26661026756727,0.1080000000000001
40,275.86,1*threshold,monophasic,0,-88.26082763794624,0.10899999999999999
40,275.86,1*threshold,monophasic,0,-88.25525292265256,0.10999999999999988
40,275.86,1*threshold,monophasic,0,-88.24987706063312,0.11099999999999999
40,275.86,1*threshold,monophasic,0,-88.2446914313451,0.11199999999999988
40,275.86,1*threshold,monophasic,0,-88.23968783066165,0.11299999999999999
40,275.86,1*threshold,monophasic,0,-88.23485844823666,0.11399999999999988
40,275.86,1*threshold,monophasic,0,-88.23019584623215,0.11499999999999999
40,275.86,1*threshold,monophasic,0,-88.22569293931804,0.1160000000000001
40,275.86,1*threshold,monophasic,0,-88.22134297586126,0.11699999999999999
40,275.86,1*threshold,monophasic,0,-88.21713952022685,0.11799999999999988
40,275.86,1*threshold,monophasic,0,-88.21307643611792,0.119
40,275.86,1*threshold,monophasic,0,-88.20914787088874,0.11999999999999988
40,275.86,1*threshold,monophasic,0,-88.20534824076732,0.121
40,275.86,1*threshold,monophasic,0,-88.20167221693035,0.12199999999999989
40,275.86,1*threshold,monophasic,0,-88.19811471237486,0.12299999999999978
40,275.86,1*threshold,monophasic,0,-88.19467086953848,0.12400000000000011
40,275.86,1*threshold,monophasic,0,-88.19133604861904,0.125
40,275.86,1*threshold,monophasic,0,-88.18810581655106,0.1260000000000001
40,275.86,1*threshold,monophasic,0,-88.18497593659801,0.127
40,275.86,1*threshold,monophasic,0,-88.18194235852245,0.1279999999999999
40,275.86,1*threshold,monophasic,0,-88.1790012092978,0.129
40,275.86,1*threshold,monophasic,0,-88.17614878432956,0.1299999999999999
40,275.86,1*threshold,monophasic,0,-88.17338153915443,0.13099999999999978
40,275.86,1*threshold,monophasic,0,-88.17069608158874,0.1319999999999999
40,275.86,1*threshold,monophasic,0,-88.16808916429882,0.13299999999999979
40,275.86,1*threshold,monophasic,0,-88.16555767776825,0.13400000000000012
40,275.86,1*threshold,monophasic,0,-88.16309864363875,0.135
40,275.86,1*threshold,monophasic,0,-88.16070920840207,0.1359999999999999
40,275.86,1*threshold,monophasic,0,-88.15838663742218,0.137
40,275.86,1*threshold,monophasic,0,-88.15612830926948,0.1379999999999999
40,275.86,1*threshold,monophasic,0,-88.15393171034721,0.139
40,275.86,1*threshold,monophasic,0,-88.15179442979486,0.1399999999999999
40,275.86,1*threshold,monophasic,0,-88.1497141546512,0.1409999999999998
40,275.86,1*threshold,monophasic,0,-88.14768866526326,0.1419999999999999
40,275.86,1*threshold,monophasic,0,-88.14571583092615,0.14300000000000002
40,275.86,1*threshold,monophasic,0,-88.14379360574186,0.14400000000000013
40,275.86,1*threshold,monophasic,0,-88.1419200246835,0.14500000000000002
40,275.86,1*threshold,monophasic,0,-88.1400931998543,0.1459999999999999
40,275.86,1*threshold,monophasic,0,-88.13831131693031,0.14700000000000002
40,275.86,1*threshold,monophasic,0,-88.13657263177633,0.1479999999999999
40,275.86,1*threshold,monophasic,0,-88.1348754672258,0.1489999999999998
40,275.86,1*threshold,monophasic,0,-88.13321821001573,0.1499999999999999
40,275.86,1*threshold,monophasic,0,-88.13159930786792,0.1509999999999998
40,275.86,1*threshold,monophasic,0,-88.13001726670858,0.15200000000000014
40,275.86,1*threshold,monophasic,0,-88.12847064801913,0.15300000000000002
40,275.86,1*threshold,monophasic,0,-88.1269580663107,0.15399999999999991
40,275.86,1*threshold,monophasic,0,-88.12547818671621,0.15500000000000003
40,275.86,1*threshold,monophasic,0,-88.12402972269305,0.15599999999999992
40,275.86,1*threshold,monophasic,0,-88.12261143383155,0.15700000000000003
40,275.86,1*threshold,monophasic,0,-88.12122212376227,0.15799999999999992
40,275.86,1*threshold,monophasic,0,-88.11986063815823,0.1589999999999998
40,275.86,1*threshold,monophasic,0,-88.1185258628264,0.15999999999999992
40,275.86,1*threshold,monophasic,0,-88.11721672188376,0.16100000000000003
40,275.86,1*threshold,monophasic,0,-88.11593217601393,0.16200000000000014
40,275.86,1*threshold,monophasic,0,-88.11467122079985,0.16300000000000003
40,275.86,1*threshold,monophasic,0,-88.11343288512899,0.16399999999999992
40,275.86,1*threshold,monophasic,0,-88.11221622966676,0.16500000000000004
40,275.86,1*threshold,monophasic,0,-88.11102034539532,0.16599999999999993
40,275.86,1*threshold,monophasic,0,-88.10984435221413,0.16699999999999982
40,275.86,1*threshold,monophasic,0,-88.10868739759897,0.16799999999999993
40,275.86,1*threshold,monophasic,0,-88.10754865531689,0.16899999999999982
40,275.86,1*threshold,monophasic,0,-88.10642732419389,0.16999999999999993
40,275.86,1*threshold,monophasic,0,-88.10532262693303,0.17100000000000004
40,275.86,1*threshold,monophasic,0,-88.10423380898021,0.17199999999999993
40,275.86,1*threshold,monophasic,0,-88.10316013743542,0.17300000000000004
40,275.86,1*threshold,monophasic,0,-88.10210090000713,0.17399999999999993
40,275.86,1*threshold,monophasic,0,-88.10105540400778,0.17500000000000004
40,275.86,1*threshold,monophasic,0,-88.10002297538827,0.17599999999999993
40,275.86,1*threshold,monophasic,0,-88.09900295780972,0.17699999999999982
40,275.86,1*threshold,monophasic,0,-88.09799471175067,0.17799999999999994
40,275.86,1*threshold,monophasic,0,-88.09699761364755,0.17899999999999983
40,275.86,1*threshold,monophasic,0,-88.09601105506768,0.17999999999999994
40,275.86,1*threshold,monophasic,0,-88.09503444191267,0.18100000000000005
40,275.86,1*threshold,monophasic,0,-88.0940671936509,0.18199999999999994
40,275.86,1*threshold,monophasic,0,-88.09310874257758,0.18300000000000005
40,275.86,1*threshold,monophasic,0,-88.09215853310162,0.18399999999999994
40,275.86,1*threshold,monophasic,0,-88.09121602105719,0.18499999999999983
40,275.86,1*threshold,monophasic,0,-88.09028067303993,0.18599999999999994
40,275.86,1*threshold,monophasic,0,-88.08935196576563,0.18699999999999983
40,275.86,1*threshold,monophasic,0,-88.08842938545094,0.18799999999999994
40,275.86,1*threshold,monophasic,0,-88.08751242721499,0.18900000000000006
40,275.86,1*threshold,monophasic,0,-88.08660059450105,0.18999999999999995
40,275.86,1*threshold,monophasic,0,-88.08569339851691,0.19100000000000006
40,275.86,1*threshold,monophasic,0,-88.08479035769386,0.19199999999999995
40,275.86,1*threshold,monophasic,0,-88.08389099716248,0.19300000000000006
40,275.86,1*threshold,monophasic,0,-88.08299484824575,0.19399999999999995
40,275.86,1*threshold,monophasic,0,-88.08210144796702,0.19499999999999984
40,275.86,1*threshold,monophasic,0,-88.08121033857377,0.19599999999999995
40,275.86,1*threshold,monophasic,0,-88.08032106707556,0.19699999999999984
40,275.86,1*threshold,monophasic,0,-88.07943318479559,0.19799999999999995
40,275.86,1*threshold,monophasic,0,-88.07854624693526,0.19900000000000007
40,275.86,1*threshold,monophasic,0,-88.07765981215144,0.19999999999999996
40,275.86,1*threshold,monophasic,0,-88.07677344214521,0.20100000000000007
40,275.86,1*threshold,monophasic,0,-88.07588670126185,0.20199999999999996
40,275.86,1*threshold,monophasic,0,-88.07499915610167,0.20299999999999985
40,275.86,1*threshold,monophasic,0,-88.07411037514063,0.20399999999999996
40,275.86,1*threshold,monophasic,0,-88.07321992836046,0.20499999999999985
40,275.86,1*threshold,monophasic,0,-88.07232738688764,0.20599999999999996
40,275.86,1*threshold,monophasic,0,-88.07143232264085,0.20699999999999985
40,275.86,1*threshold,monophasic,0,-88.07053430798595,0.20799999999999996
40,275.86,1*threshold,monophasic,0,-88.06963291539827,0.20900000000000007
40,275.86,1*threshold,monophasic,0,-88.06872771713167,0.20999999999999996
40,275.86,1*threshold,monophasic,0,-88.06781828489353,0.21099999999999985
40,275.86,1*threshold,monophasic,0,-88.06690418952546,0.21199999999999997
40,275.86,1*threshold,monophasic,0,-88.0659850006888,0.21299999999999986
40,275.86,1*threshold,monophasic,0,-88.06506028655497,0.21399999999999997
40,275.86,1*threshold,monophasic,0,-88.06412961349949,0.21499999999999986
40,275.86,1*threshold,monophasic,0,-88.06319254579968,0.21599999999999975
40,275.86,1*threshold,monophasic,0,-88.06224864533506,0.21700000000000008
40,275.86,1*threshold,monophasic,0,-88.06129747129046,0.21799999999999997
40,275.86,1*threshold,monophasic,0,-88.06033857986121,0.21900000000000008
40,275.86,1*threshold,monophasic,0,-88.05937152395956,0.21999999999999997
40,275.86,1*threshold,monophasic,0,-88.05839585292269,0.22099999999999986
40,275.86,1*threshold,monophasic,0,-88.05741111222139,0.22199999999999998
40,275.86,1*threshold,monophasic,0,-88.05641684316916,0.22299999999999986
40,275.86,1*threshold,monophasic,0,-88.05541258263186,0.22399999999999998
40,275.86,1*threshold,monophasic,0,-88.05439786273737,0.22499999999999987
40,275.86,1*threshold,monophasic,0,-88.05337221058495,0.22599999999999998
40,275.86,1*threshold,monophasic,0,-88.052335147955,0.2270000000000001
40,275.86,1*threshold,monophasic,0,-88.05128619101869,0.22799999999999998
40,275.86,1*threshold,monophasic,0,-88.0502248500476,0.22899999999999987
40,275.86,1*threshold,monophasic,0,-88.04915062912416,0.22999999999999998
40,275.86,1*threshold,monophasic,0,-88.04806302585288,0.23099999999999987
40,275.86,1*threshold,monophasic,0,-88.0469615310732,0.23199999999999998
40,275.86,1*threshold,monophasic,0,-88.0458456285744,0.23299999999999987
40,275.86,1*threshold,monophasic,0,-88.04471479481388,0.23399999999999976
40,275.86,1*threshold,monophasic,0,-88.04356849863957,0.23499999999999988
40,275.86,1*threshold,monophasic,0,-88.04240620101766,0.236
40,275.86,1*threshold,monophasic,0,-88.04122735476774,0.2370000000000001
40,275.86,1*threshold,monophasic,0,-88.04003140430622,0.238
40,275.86,1*threshold,monophasic,0,-88.03881778540047,0.23899999999999988
40,275.86,1*threshold,monophasic,0,-88.03758592493561,0.24
40,275.86,1*threshold,monophasic,0,-88.03633524069666,0.24099999999999988
40,275.86,1*threshold,monophasic,0,-88.03506514116799,0.242
40,275.86,1*threshold,monophasic,0,-88.03377502535356,0.24299999999999988
40,275.86,1*threshold,monophasic,0,-88.03246428262075,0.24399999999999977
40,275.86,1*threshold,monophasic,0,-88.03113229257112,0.2450000000000001
40,275.86,1*threshold,monophasic,0,-88.02977842494134,0.246
40,275.86,1*threshold,monophasic,0,-88.02840203953858,0.2469999999999999
40,275.86,1*threshold,monophasic,0,-88.02700248621355,0.248
40,275.86,1*threshold,monophasic,0,-88.02557910487556,0.2489999999999999
40,275.86,1*threshold,monophasic,0,-88.02413122555387,0.25
40,275.86,1*threshold,monophasic,0,-88.0226581685088,0.2509999999999999
40,275.86,1*threshold,monophasic,0,-88.0211592443977,0.2519999999999998
40,275.86,1*threshold,monophasic,0,-88.01963375449925,0.2529999999999999
40,275.86,1*threshold,monophasic,0,-88.01808099100025,0.254
40,275.86,1*threshold,monophasic,0,-88.0165002373495,0.2550000000000001
40,275.86,1*threshold,monophasic,0,-88.01489076868135,0.256
40,275.86,1*threshold,monophasic,0,-88.0132518523132,0.2569999999999999
40,275.86,1*threshold,monophasic,0,-88.01158274831937,0.258
40,275.86,1*threshold,monophasic,0,-88.00988271018468,0.2589999999999999
40,275.86,1*threshold,monophasic,0,-88.00815098553923,0.2599999999999998
40,275.86,1*threshold,monophasic,0,-88.00638681697563,0.2609999999999999
40,275.86,1*threshold,monophasic,0,-88.00458944295046,0.2619999999999998
40,275.86,1*threshold,monophasic,0,-88.00275809876906,0.2630000000000001
40,275.86,1*threshold,monophasic,0,-88.00089201765368,0.264
40,275.86,1*threshold,monophasic,0,-87.99899043189298,0.2649999999999999
40,275.86,1*threshold,monophasic,0,-87.99705257407116,0.266
40,275.86,1*threshold,monophasic,0,-87.99507767837244,0.2669999999999999
40,275.86,1*threshold,monophasic,0,-87.99306498195784,0.268
40,275.86,1*threshold,monophasic,0,-87.99101372640861,0.2689999999999999
40,275.86,1*threshold,monophasic,0,-87.98892315923041,0.2699999999999998
40,275.86,1*threshold,monophasic,0,-87.98679253541141,0.2709999999999999
40,275.86,1*threshold,monophasic,0,-87.98462111902712,0.272
40,275.86,1*threshold,monophasic,0,-87.9824081848831,0.27300000000000013
40,275.86,1*threshold,monophasic,0,-87.98015302018717,0.274
40,275.86,1*threshold,monophasic,0,-87.97785492624101,0.2749999999999999
40,275.86,1*threshold,monophasic,0,-87.97551322014162,0.276
40,275.86,1*threshold,monophasic,0,-87.97312723648176,0.2769999999999999
40,275.86,1*threshold,monophasic,0,-87.97069632903978,0.2779999999999998
40,275.86,1*threshold,monophasic,0,-87.96821987244667,0.2789999999999999
40,275.86,1*threshold,monophasic,0,-87.965697263821,0.2799999999999998
40,275.86,1*threshold,monophasic,0,-87.96312792436052,0.2809999999999999
40,275.86,1*threshold,monophasic,0,-87.96051130087967,0.28200000000000003
40,275.86,1*threshold,monophasic,0,-87.95784686728442,0.2829999999999999
40,275.86,1*threshold,monophasic,0,-87.95513412597293,0.28400000000000003
40,275.86,1*threshold,monophasic,0,-87.95237260915519,0.2849999999999999
40,275.86,1*threshold,monophasic,0,-87.94956188008142,0.28600000000000003
40,275.86,1*threshold,monophasic,0,-87.94670153417357,0.2869999999999999
40,275.86,1*threshold,monophasic,0,-87.94379120005136,0.2879999999999998
40,275.86,1*threshold,monophasic,0,-87.94083054044832,0.2889999999999999
40,275.86,1*threshold,monophasic,0,-87.93781925301225,0.2899999999999998
40,275.86,1*threshold,monophasic,0,-87.93475707098608,0.29100000000000015
40,275.86,1*threshold,monophasic,0,-87.93164376376605,0.29200000000000004
40,275.86,1*threshold,monophasic,0,-87.92847913733506,0.2929999999999999
40,275.86,1*threshold,monophasic,0,-87.92526303457015,0.29400000000000004
40,275.86,1*threshold,monophasic,0,-87.92199533542309,0.29499999999999993
40,275.86,1*threshold,monophasic,0,-87.91867595697535,0.2959999999999998
40,275.86,1*threshold,monophasic,0,-87.91530485336834,0.29699999999999993
40,275.86,1*threshold,monophasic,0,-87.91188201561161,0.2979999999999998
40,275.86,1*threshold,monophasic,0,-87.90840747127132,0.29899999999999993
40,275.86,1*threshold,monophasic,0,-87.90488128404274,0.30000000000000004
40,275.86,1*threshold,monophasic,0,-87.9013035532113,0.30099999999999993
40,275.86,1*threshold,monophasic,0,-87.89767441300654,0.30200000000000005
40,275.86,1*threshold,monophasic,0,-87.89399403185438,0.30299999999999994
40,275.86,1*threshold,monophasic,0,-87.89026261153336,0.30400000000000005
40,275.86,1*threshold,monophasic,0,-87.88648038624073,0.30499999999999994
40,275.86,1*threshold,monophasic,0,-87.88264762157485,0.3059999999999998
40,275.86,1*threshold,monophasic,0,-87.87876461343967,0.30699999999999994
40,275.86,1*threshold,monophasic,0,-87.8748316868795,0.30799999999999983
40,275.86,1*threshold,monophasic,0,-87.87084919484849,0.30899999999999994
40,275.86,1*threshold,monophasic,0,-87.86681751692377,0.31000000000000005
40,275.86,1*threshold,monophasic,0,-87.86273705796725,0.31099999999999994
40,275.86,1*threshold,monophasic,0,-87.85860824674386,0.31200000000000006
40,275.86,1*threshold,monophasic,0,-87.8544315345021,0.31299999999999994
40,275.86,1*threshold,monophasic,0,-87.8502073935234,0.31399999999999983
40,275.86,1*threshold,monophasic,0,-87.84593631564688,0.31499999999999995
40,275.86,1*threshold,monophasic,0,-87.84161881077436,0.31599999999999984
40,275.86,1*threshold,monophasic,0,-87.8372554053626,0.31699999999999995
40,275.86,1*threshold,monophasic,0,-87.8328466409073,0.31799999999999984
40,275.86,1*threshold,monophasic,0,-87.82839307242448,0.31899999999999995
40,275.86,1*threshold,monophasic,0,-87.82389526693343,0.32000000000000006
40,275.86,1*threshold,monophasic,0,-87.81935380194658,0.32099999999999995
40,275.86,1*threshold,monophasic,0,-87.81476926396954,0.32200000000000006
40,275.86,1*threshold,monophasic,0,-87.81014224701603,0.32299999999999995
40,275.86,1*threshold,monophasic,0,-87.80547335114007,0.32399999999999984
40,275.86,1*threshold,monophasic,0,-87.80076318099017,0.32499999999999996
40,275.86,1*threshold,monophasic,0,-87.79601234438654,0.32599999999999985
40,275.86,1*threshold,monophasic,0,-87.79122145092526,0.32699999999999974
40,275.86,1*threshold,monophasic,0,-87.78639111061085,0.32800000000000007
40,275.86,1*threshold,monophasic,0,-87.78152193251934,0.32899999999999996
40,275.86,1*threshold,monophasic,0,-87.77661452349345,0.33000000000000007
40,275.86,1*threshold,monophasic,0,-87.7716694868711,0.33099999999999996
40,275.86,1*threshold,monophasic,0,-87.76668742124811,0.33199999999999985
40,275.86,1*threshold,monophasic,0,-87.76166891927598,0.33299999999999996
40,275.86,1*threshold,monophasic,0,-87.75661456649559,0.33399999999999985
40,275.86,1*threshold,monophasic,0,-87.75152494020628,0.33499999999999996
40,275.86,1*threshold,monophasic,0,-87.74640060837095,0.33599999999999985
40,275.86,1*threshold,monophasic,0,-87.7412421285569,0.33699999999999997
40,275.86,1*threshold,monophasic,0,-87.73605004691177,0.3380000000000001
40,275.86,1*threshold,monophasic,0,-87.73082489717423,0.33899999999999997
40,275.86,1*threshold,monophasic,0,-87.72556719971863,0.3400000000000001
40,275.86,1*threshold,monophasic,0,-87.72027746063247,0.34099999999999997
40,275.86,1*threshold,monophasic,0,-87.71495617082637,0.34199999999999986
40,275.86,1*threshold,monophasic,0,-87.70960380517413,0.34299999999999997
40,275.86,1*threshold,monophasic,0,-87.70422082168297,0.34399999999999986
40,275.86,1*threshold,monophasic,0,-87.69880766069099,0.34499999999999975
40,275.86,1*threshold,monophasic,0,-87.69336474409205,0.3460000000000001
40,275.86,1*threshold,monophasic,0,-87.6878924745847,0.347
40,275.86,1*threshold,monophasic,0,-87.68239123494469,0.3480000000000001
40,275.86,1*threshold,monophasic,0,-87.67686138731882,0.349
40,275.86,1*threshold,monophasic,0,-87.67130327253814,0.34999999999999987
40,275.86,1*threshold,monophasic,0,-87.66571720944869,0.351
40,275.86,1*threshold,monophasic,0,-87.66010349425768,0.35199999999999987
40,275.86,1*threshold,monophasic,0,-87.65446239989362,0.353
40,275.86,1*threshold,monophasic,0,-87.64879417537708,0.35399999999999987
40,275.86,1*threshold,monophasic,0,-87.6430990452012,0.35499999999999976
40,275.86,1*threshold,monophasic,0,-87.63737720871912,0.3560000000000001
40,275.86,1*threshold,monophasic,0,-87.631628839536,0.357
40,275.86,1*threshold,monophasic,0,-87.62585408490364,0.3579999999999999
40,275.86,1*threshold,monophasic,0,-87.62005306511514,0.359
40,275.86,1*threshold,monophasic,0,-87.61422587289748,0.3599999999999999
40,275.86,1*threshold,monophasic,0,-87.60837257279924,0.361
40,275.86,1*threshold,monophasic,0,-87.60249320057133,0.3619999999999999
40,275.86,1*threshold,monophasic,0,-87.59658776253794,0.36299999999999977
40,275.86,1*threshold,monophasic,0,-87.59065623495528,0.3639999999999999
40,275.86,1*threshold,monophasic,0,-87.58469856335569,0.365
40,275.86,1*threshold,monophasic,0,-87.57871466187393,0.3660000000000001
40,275.86,1*threshold,monophasic,0,-87.57270441255318,0.367
40,275.86,1*threshold,monophasic,0,-87.56666766462821,0.3679999999999999
40,275.86,1*threshold,monophasic,0,-87.56060423378229,0.369
40,275.86,1*threshold,monophasic,0,-87.55451390137519,0.3699999999999999
40,275.86,1*threshold,monophasic,0,-87.5483964136389,0.371
40,275.86,1*threshold,monophasic,0,-87.54225148083829,0.3719999999999999
40,275.86,1*threshold,monophasic,0,-87.53607877639301,0.3729999999999998
40,275.86,1*threshold,monophasic,0,-87.52987793595756,0.3740000000000001
40,275.86,1*threshold,monophasic,0,-87.52364855645537,0.375
40,275.86,1*threshold,monophasic,0,-87.51739019506374,0.3759999999999999
40,275.86,1*threshold,monophasic,0,-87.51110236814553,0.377
40,275.86,1*threshold,monophasic,0,-87.50478455012355,0.3779999999999999
40,275.86,1*threshold,monophasic,0,-87.4984361722929,0.379
40,275.86,1*threshold,monophasic,0,-87.49205662156771,0.3799999999999999
40,275.86,1*threshold,monophasic,0,-87.4856452391566,0.3809999999999998
