phase duration (us),pulse form,threshold
40,mono,0.00027585861206054686
50,mono,0.0002272380828857422
100,mono,0.00013111198425292967
50,bi,0.00027932212829589846
200,bi,6.384567260742186e-05
400,bi,7.169532775878909e-05
