pulse rate,stimulus amplitude (uA),amplitude,run,spike times (us)
400,461.26,1*threshold,1,0.190345
400,461.26,1*threshold,1,0.19787
400,461.26,1*threshold,1,0.21537499999999998
400,461.26,1*threshold,1,0.21789499999999998
400,461.26,1*threshold,1,0.22532999999999997
400,461.26,1*threshold,1,0.23037999999999997
400,461.26,1*threshold,1,0.23288499999999998
400,461.26,1*threshold,1,0.23786
400,461.26,1*threshold,1,0.24036499999999997
400,461.26,1*threshold,1,0.24784499999999998
400,461.26,1*threshold,1,0.25786499999999996
400,461.26,1*threshold,1,0.27037
400,461.26,1*threshold,1,0.27785
400,461.26,1*threshold,1,0.28785
400,461.26,1*threshold,2,0.00535
400,461.26,1*threshold,2,0.010414999999999999
400,461.26,1*threshold,2,0.017875
400,461.26,1*threshold,2,0.025365
400,461.26,1*threshold,2,0.032894999999999994
400,461.26,1*threshold,2,0.03789
400,461.26,1*threshold,2,0.040435
400,461.26,1*threshold,2,0.050335
400,461.26,1*threshold,2,0.05537999999999999
400,461.26,1*threshold,2,0.060395
400,461.26,1*threshold,2,0.06536499999999999
400,461.26,1*threshold,2,0.07783
400,461.26,1*threshold,2,0.08038
400,461.26,1*threshold,2,0.08539999999999999
400,461.26,1*threshold,2,0.09036499999999999
400,461.26,1*threshold,2,0.10284499999999999
400,461.26,1*threshold,2,0.11287499999999999
400,461.26,1*threshold,2,0.11542
400,461.26,1*threshold,2,0.12287499999999998
400,461.26,1*threshold,2,0.12785
400,461.26,1*threshold,2,0.13288999999999998
400,461.26,1*threshold,2,0.14284999999999998
400,461.26,1*threshold,2,0.15284999999999999
400,461.26,1*threshold,2,0.15786999999999998
400,461.26,1*threshold,2,0.16538499999999998
400,461.26,1*threshold,2,0.175365
400,461.26,1*threshold,2,0.18037499999999998
400,461.26,1*threshold,2,0.18541
400,461.26,1*threshold,2,0.18795499999999998
400,461.26,1*threshold,2,0.19041999999999998
400,461.26,1*threshold,2,0.200365
400,461.26,1*threshold,2,0.20289999999999997
400,461.26,1*threshold,2,0.21036
400,461.26,1*threshold,2,0.21788
400,461.26,1*threshold,2,0.22039999999999998
400,461.26,1*threshold,2,0.22544499999999998
400,461.26,1*threshold,2,0.23539
400,461.26,1*threshold,2,0.240385
400,461.26,1*threshold,2,0.24788499999999997
400,461.26,1*threshold,2,0.252845
400,461.26,1*threshold,2,0.257855
400,461.26,1*threshold,2,0.26286
400,461.26,1*threshold,2,0.267845
400,461.26,1*threshold,2,0.27534
400,461.26,1*threshold,2,0.28285499999999997
400,461.26,1*threshold,2,0.29040499999999997
400,461.26,1*threshold,2,0.29535
400,461.26,1*threshold,3,0.002835
400,461.26,1*threshold,3,0.007855
400,461.26,1*threshold,3,0.015359999999999999
400,461.26,1*threshold,3,0.020345
400,461.26,1*threshold,3,0.022895
400,461.26,1*threshold,3,0.030354999999999997
400,461.26,1*threshold,3,0.035429999999999996
400,461.26,1*threshold,3,0.04035999999999999
400,461.26,1*threshold,3,0.047854999999999995
400,461.26,1*threshold,3,0.052879999999999996
400,461.26,1*threshold,3,0.06034
400,461.26,1*threshold,3,0.07286
400,461.26,1*threshold,3,0.08035999999999999
400,461.26,1*threshold,3,0.08538499999999999
400,461.26,1*threshold,3,0.09035499999999999
400,461.26,1*threshold,3,0.10035499999999999
400,461.26,1*threshold,3,0.10533999999999999
400,461.26,1*threshold,3,0.10788999999999999
400,461.26,1*threshold,3,0.125355
400,461.26,1*threshold,3,0.13282
400,461.26,1*threshold,3,0.140365
400,461.26,1*threshold,3,0.15538
400,461.26,1*threshold,3,0.16036499999999998
400,461.26,1*threshold,3,0.16784
400,461.26,1*threshold,3,0.17287499999999997
400,461.26,1*threshold,3,0.17542
400,461.26,1*threshold,3,0.17798999999999998
400,461.26,1*threshold,3,0.18542499999999998
400,461.26,1*threshold,3,0.19036499999999998
400,461.26,1*threshold,3,0.19786499999999999
400,461.26,1*threshold,3,0.207835
400,461.26,1*threshold,3,0.212855
400,461.26,1*threshold,3,0.21783999999999998
400,461.26,1*threshold,3,0.22036999999999998
400,461.26,1*threshold,3,0.22782999999999998
400,461.26,1*threshold,3,0.23784499999999997
400,461.26,1*threshold,3,0.24534499999999998
400,461.26,1*threshold,3,0.247935
400,461.26,1*threshold,3,0.257845
400,461.26,1*threshold,3,0.26285499999999995
400,461.26,1*threshold,3,0.27036
400,461.26,1*threshold,3,0.27784499999999995
400,461.26,1*threshold,3,0.28783499999999995
400,461.26,1*threshold,3,0.29283
400,461.26,1*threshold,4,0.002855
400,461.26,1*threshold,4,0.010334999999999999
400,461.26,1*threshold,4,0.017845
400,461.26,1*threshold,4,0.020374999999999997
400,461.26,1*threshold,4,0.030344999999999997
400,461.26,1*threshold,4,0.032995
400,461.26,1*threshold,4,0.045404999999999994
400,461.26,1*threshold,4,0.05038499999999999
400,461.26,1*threshold,4,0.07039999999999999
400,461.26,1*threshold,4,0.077855
400,461.26,1*threshold,4,0.08287
400,461.26,1*threshold,4,0.09039499999999999
400,461.26,1*threshold,4,0.09287499999999999
400,461.26,1*threshold,4,0.097865
400,461.26,1*threshold,4,0.11287499999999999
400,461.26,1*threshold,4,0.117835
400,461.26,1*threshold,4,0.12039499999999999
400,461.26,1*threshold,4,0.12535
400,461.26,1*threshold,4,0.13289499999999999
400,461.26,1*threshold,4,0.15033
400,461.26,1*threshold,4,0.15534499999999998
400,461.26,1*threshold,4,0.16785499999999998
400,461.26,1*threshold,4,0.17042
400,461.26,1*threshold,4,0.17295
400,461.26,1*threshold,4,0.17783
400,461.26,1*threshold,4,0.182855
400,461.26,1*threshold,4,0.185405
400,461.26,1*threshold,4,0.18788999999999997
400,461.26,1*threshold,4,0.19541999999999998
400,461.26,1*threshold,4,0.19786499999999999
400,461.26,1*threshold,4,0.20034999999999997
400,461.26,1*threshold,4,0.20534999999999998
400,461.26,1*threshold,4,0.21544499999999997
400,461.26,1*threshold,4,0.22038
400,461.26,1*threshold,4,0.22293999999999997
400,461.26,1*threshold,4,0.23285499999999998
400,461.26,1*threshold,4,0.23784999999999998
400,461.26,1*threshold,4,0.24284499999999998
400,461.26,1*threshold,4,0.24783499999999997
400,461.26,1*threshold,4,0.252855
400,461.26,1*threshold,4,0.25786
400,461.26,1*threshold,4,0.26285
400,461.26,1*threshold,4,0.26783999999999997
400,461.26,1*threshold,4,0.27041499999999996
400,461.26,1*threshold,4,0.2754
400,461.26,1*threshold,4,0.28035499999999997
400,461.26,1*threshold,4,0.28536999999999996
400,461.26,1*threshold,4,0.295355
400,461.26,1*threshold,5,0.00039999999999999996
400,461.26,1*threshold,5,0.005339999999999999
400,461.26,1*threshold,5,0.00788
400,461.26,1*threshold,5,0.022854999999999997
400,461.26,1*threshold,5,0.035355
400,461.26,1*threshold,5,0.040339999999999994
400,461.26,1*threshold,5,0.045344999999999996
400,461.26,1*threshold,5,0.05032999999999999
400,461.26,1*threshold,5,0.05288999999999999
400,461.26,1*threshold,5,0.05542
400,461.26,1*threshold,5,0.060379999999999996
400,461.26,1*threshold,5,0.063125
400,461.26,1*threshold,5,0.06788999999999999
400,461.26,1*threshold,5,0.07286999999999999
400,461.26,1*threshold,5,0.07783999999999999
400,461.26,1*threshold,5,0.08285999999999999
400,461.26,1*threshold,5,0.08536999999999999
400,461.26,1*threshold,5,0.087865
400,461.26,1*threshold,5,0.09036999999999999
400,461.26,1*threshold,5,0.09536499999999999
400,461.26,1*threshold,5,0.10788999999999999
400,461.26,1*threshold,5,0.11787999999999998
400,461.26,1*threshold,5,0.12285999999999998
400,461.26,1*threshold,5,0.130345
400,461.26,1*threshold,5,0.140365
400,461.26,1*threshold,5,0.14536
400,461.26,1*threshold,5,0.150335
400,461.26,1*threshold,5,0.15535
400,461.26,1*threshold,5,0.157885
400,461.26,1*threshold,5,0.16283499999999998
400,461.26,1*threshold,5,0.170335
400,461.26,1*threshold,5,0.17287999999999998
400,461.26,1*threshold,5,0.18034499999999998
400,461.26,1*threshold,5,0.192825
400,461.26,1*threshold,5,0.20284
400,461.26,1*threshold,5,0.21037499999999998
400,461.26,1*threshold,5,0.217855
400,461.26,1*threshold,5,0.23285999999999998
400,461.26,1*threshold,5,0.24786999999999998
400,461.26,1*threshold,5,0.26285
400,461.26,1*threshold,5,0.27035
400,461.26,1*threshold,5,0.27541499999999997
400,461.26,1*threshold,5,0.28036
400,461.26,1*threshold,5,0.285365
400,461.26,1*threshold,6,0.012849999999999999
400,461.26,1*threshold,6,0.015494999999999998
400,461.26,1*threshold,6,0.02286
400,461.26,1*threshold,6,0.03786
400,461.26,1*threshold,6,0.042874999999999996
400,461.26,1*threshold,6,0.047869999999999996
400,461.26,1*threshold,6,0.055365
400,461.26,1*threshold,6,0.06287999999999999
400,461.26,1*threshold,6,0.06792
400,461.26,1*threshold,6,0.08785499999999999
400,461.26,1*threshold,6,0.09036
400,461.26,1*threshold,6,0.100335
400,461.26,1*threshold,6,0.10785499999999999
400,461.26,1*threshold,6,0.115365
400,461.26,1*threshold,6,0.11786999999999999
400,461.26,1*threshold,6,0.12287999999999999
400,461.26,1*threshold,6,0.14537
400,461.26,1*threshold,6,0.150365
400,461.26,1*threshold,6,0.19039499999999998
400,461.26,1*threshold,6,0.19783499999999998
400,461.26,1*threshold,6,0.205475
400,461.26,1*threshold,6,0.23037999999999997
400,461.26,1*threshold,6,0.235395
400,461.26,1*threshold,6,0.24283999999999997
400,461.26,1*threshold,6,0.25784999999999997
400,461.26,1*threshold,6,0.262845
400,461.26,1*threshold,6,0.26543
400,461.26,1*threshold,6,0.270345
400,461.26,1*threshold,6,0.27532999999999996
400,461.26,1*threshold,6,0.277865
400,461.26,1*threshold,6,0.28286
400,461.26,1*threshold,6,0.28787999999999997
400,461.26,1*threshold,7,0.002835
400,461.26,1*threshold,7,0.010379999999999999
400,461.26,1*threshold,7,0.01539
400,461.26,1*threshold,7,0.037919999999999995
400,461.26,1*threshold,7,0.045364999999999996
400,461.26,1*threshold,7,0.055349999999999996
400,461.26,1*threshold,7,0.062855
400,461.26,1*threshold,7,0.06785999999999999
400,461.26,1*threshold,7,0.07041
400,461.26,1*threshold,7,0.075375
400,461.26,1*threshold,7,0.08285999999999999
400,461.26,1*threshold,7,0.085395
400,461.26,1*threshold,7,0.090375
400,461.26,1*threshold,7,0.09784499999999999
400,461.26,1*threshold,7,0.10286
400,461.26,1*threshold,7,0.10783999999999999
400,461.26,1*threshold,7,0.11785
400,461.26,1*threshold,7,0.12283999999999999
400,461.26,1*threshold,7,0.12794499999999998
400,461.26,1*threshold,7,0.13285999999999998
400,461.26,1*threshold,7,0.13540999999999997
400,461.26,1*threshold,7,0.14285499999999998
400,461.26,1*threshold,7,0.150365
400,461.26,1*threshold,7,0.15541
400,461.26,1*threshold,7,0.16285
400,461.26,1*threshold,7,0.17035999999999998
400,461.26,1*threshold,7,0.17789
400,461.26,1*threshold,7,0.18286999999999998
400,461.26,1*threshold,7,0.18545499999999998
400,461.26,1*threshold,7,0.19291999999999998
400,461.26,1*threshold,7,0.20037499999999997
400,461.26,1*threshold,7,0.20285999999999998
400,461.26,1*threshold,7,0.20786999999999997
400,461.26,1*threshold,7,0.21037999999999998
400,461.26,1*threshold,7,0.21785
400,461.26,1*threshold,7,0.22788499999999998
400,461.26,1*threshold,7,0.23041999999999999
400,461.26,1*threshold,7,0.23539
400,461.26,1*threshold,7,0.24286999999999997
400,461.26,1*threshold,7,0.24551499999999998
400,461.26,1*threshold,7,0.252895
400,461.26,1*threshold,7,0.25786
400,461.26,1*threshold,7,0.26539999999999997
400,461.26,1*threshold,7,0.26787999999999995
400,461.26,1*threshold,7,0.27535499999999996
400,461.26,1*threshold,7,0.28035
400,461.26,1*threshold,7,0.28791999999999995
400,461.26,1*threshold,8,0.00033499999999999996
400,461.26,1*threshold,8,0.005359999999999999
400,461.26,1*threshold,8,0.010379999999999999
400,461.26,1*threshold,8,0.015404999999999999
400,461.26,1*threshold,8,0.022875
400,461.26,1*threshold,8,0.025365
400,461.26,1*threshold,8,0.030344999999999997
400,461.26,1*threshold,8,0.037834999999999994
400,461.26,1*threshold,8,0.040409999999999995
400,461.26,1*threshold,8,0.045344999999999996
400,461.26,1*threshold,8,0.055374999999999994
400,461.26,1*threshold,8,0.057995
400,461.26,1*threshold,8,0.06286
400,461.26,1*threshold,8,0.06784499999999999
400,461.26,1*threshold,8,0.07546
400,461.26,1*threshold,8,0.08034999999999999
400,461.26,1*threshold,8,0.085365
400,461.26,1*threshold,8,0.09289499999999999
400,461.26,1*threshold,8,0.09788499999999999
400,461.26,1*threshold,8,0.10287999999999999
400,461.26,1*threshold,8,0.10792999999999998
400,461.26,1*threshold,8,0.12283499999999999
400,461.26,1*threshold,8,0.12545499999999998
400,461.26,1*threshold,8,0.13784
400,461.26,1*threshold,8,0.14286
400,461.26,1*threshold,8,0.15284499999999998
400,461.26,1*threshold,8,0.155385
400,461.26,1*threshold,8,0.157905
400,461.26,1*threshold,8,0.16535499999999997
400,461.26,1*threshold,8,0.17035499999999998
400,461.26,1*threshold,8,0.180355
400,461.26,1*threshold,8,0.18536
400,461.26,1*threshold,8,0.19285
400,461.26,1*threshold,8,0.20035999999999998
400,461.26,1*threshold,8,0.20789
400,461.26,1*threshold,8,0.21043499999999998
400,461.26,1*threshold,8,0.21537499999999998
400,461.26,1*threshold,8,0.22033499999999998
400,461.26,1*threshold,8,0.22785499999999997
400,461.26,1*threshold,8,0.245385
400,461.26,1*threshold,8,0.250365
400,461.26,1*threshold,8,0.255345
400,461.26,1*threshold,8,0.26536
400,461.26,1*threshold,8,0.2779
400,461.26,1*threshold,8,0.282865
400,461.26,1*threshold,8,0.28784499999999996
400,461.26,1*threshold,8,0.29533499999999996
400,461.26,1*threshold,9,0.005364999999999999
400,461.26,1*threshold,9,0.017859999999999997
400,461.26,1*threshold,9,0.022944999999999997
400,461.26,1*threshold,9,0.02541
400,461.26,1*threshold,9,0.030389999999999997
400,461.26,1*threshold,9,0.037884999999999995
400,461.26,1*threshold,9,0.04282999999999999
400,461.26,1*threshold,9,0.047869999999999996
400,461.26,1*threshold,9,0.05038499999999999
400,461.26,1*threshold,9,0.052919999999999995
400,461.26,1*threshold,9,0.05786499999999999
400,461.26,1*threshold,9,0.072875
400,461.26,1*threshold,9,0.077845
400,461.26,1*threshold,9,0.08285999999999999
400,461.26,1*threshold,9,0.09286
400,461.26,1*threshold,9,0.102835
400,461.26,1*threshold,9,0.112825
400,461.26,1*threshold,9,0.13288
400,461.26,1*threshold,9,0.13787999999999997
400,461.26,1*threshold,9,0.142835
400,461.26,1*threshold,9,0.15036
400,461.26,1*threshold,9,0.155355
400,461.26,1*threshold,9,0.162875
400,461.26,1*threshold,9,0.17037999999999998
400,461.26,1*threshold,9,0.177835
400,461.26,1*threshold,9,0.18533499999999997
400,461.26,1*threshold,9,0.19035
400,461.26,1*threshold,9,0.19785999999999998
400,461.26,1*threshold,9,0.20037499999999997
400,461.26,1*threshold,9,0.20784499999999997
400,461.26,1*threshold,9,0.21284999999999998
400,461.26,1*threshold,9,0.21786999999999998
400,461.26,1*threshold,9,0.22535999999999998
400,461.26,1*threshold,9,0.23034999999999997
400,461.26,1*threshold,9,0.23783999999999997
400,461.26,1*threshold,9,0.25035999999999997
400,461.26,1*threshold,9,0.257835
400,461.26,1*threshold,9,0.27037
400,461.26,1*threshold,9,0.28036999999999995
400,461.26,1*threshold,9,0.28784499999999996
400,461.26,1*threshold,9,0.29284
400,461.26,1*threshold,10,0.00034999999999999994
400,461.26,1*threshold,10,0.012849999999999999
400,461.26,1*threshold,10,0.01783
400,461.26,1*threshold,10,0.025355
400,461.26,1*threshold,10,0.03285
400,461.26,1*threshold,10,0.035364999999999994
400,461.26,1*threshold,10,0.057855
400,461.26,1*threshold,10,0.06287999999999999
400,461.26,1*threshold,10,0.06787499999999999
400,461.26,1*threshold,10,0.07285499999999999
400,461.26,1*threshold,10,0.08041499999999999
400,461.26,1*threshold,10,0.09537499999999999
400,461.26,1*threshold,10,0.10785999999999998
400,461.26,1*threshold,10,0.11533999999999998
400,461.26,1*threshold,10,0.11789999999999999
400,461.26,1*threshold,10,0.12300499999999999
400,461.26,1*threshold,10,0.13285
400,461.26,1*threshold,10,0.14534
400,461.26,1*threshold,10,0.15284499999999998
400,461.26,1*threshold,10,0.15785999999999997
400,461.26,1*threshold,10,0.16535499999999997
400,461.26,1*threshold,10,0.19036999999999998
400,461.26,1*threshold,10,0.195375
400,461.26,1*threshold,10,0.20034999999999997
400,461.26,1*threshold,10,0.20787999999999998
400,461.26,1*threshold,10,0.21789499999999998
400,461.26,1*threshold,10,0.22286999999999998
400,461.26,1*threshold,10,0.22782499999999997
400,461.26,1*threshold,10,0.23038499999999998
400,461.26,1*threshold,10,0.23540999999999998
400,461.26,1*threshold,10,0.24287499999999998
400,461.26,1*threshold,10,0.24785999999999997
400,461.26,1*threshold,10,0.257855
400,461.26,1*threshold,10,0.26041499999999995
400,461.26,1*threshold,10,0.267885
400,461.26,1*threshold,10,0.27283999999999997
400,461.26,1*threshold,10,0.28034499999999996
400,461.26,1*threshold,10,0.28785499999999997
400,461.26,1*threshold,10,0.29040499999999997
400,461.26,1*threshold,10,0.29536999999999997
400,461.26,1*threshold,11,0.002855
400,461.26,1*threshold,11,0.01036
400,461.26,1*threshold,11,0.015374999999999998
400,461.26,1*threshold,11,0.020329999999999997
400,461.26,1*threshold,11,0.025334999999999996
400,461.26,1*threshold,11,0.030359999999999998
400,461.26,1*threshold,11,0.037875
400,461.26,1*threshold,11,0.04286499999999999
400,461.26,1*threshold,11,0.050355
400,461.26,1*threshold,11,0.057874999999999996
400,461.26,1*threshold,11,0.065385
400,461.26,1*threshold,11,0.07532499999999999
400,461.26,1*threshold,11,0.080355
400,461.26,1*threshold,11,0.09287499999999999
400,461.26,1*threshold,11,0.095425
400,461.26,1*threshold,11,0.100395
400,461.26,1*threshold,11,0.10538499999999999
400,461.26,1*threshold,11,0.112865
400,461.26,1*threshold,11,0.115405
400,461.26,1*threshold,11,0.12039499999999999
400,461.26,1*threshold,11,0.12292999999999998
400,461.26,1*threshold,11,0.13288499999999998
400,461.26,1*threshold,11,0.14534
400,461.26,1*threshold,11,0.15283999999999998
400,461.26,1*threshold,11,0.15789999999999998
400,461.26,1*threshold,11,0.16042499999999998
400,461.26,1*threshold,11,0.1654
400,461.26,1*threshold,11,0.18538
400,461.26,1*threshold,11,0.19293
400,461.26,1*threshold,11,0.20536
400,461.26,1*threshold,11,0.208
400,461.26,1*threshold,11,0.21784499999999998
400,461.26,1*threshold,11,0.22537999999999997
400,461.26,1*threshold,11,0.22786499999999998
400,461.26,1*threshold,11,0.23285499999999998
400,461.26,1*threshold,11,0.237835
400,461.26,1*threshold,11,0.24043499999999998
400,461.26,1*threshold,11,0.24788
400,461.26,1*threshold,11,0.25286499999999995
400,461.26,1*threshold,11,0.25782499999999997
400,461.26,1*threshold,11,0.26786
400,461.26,1*threshold,11,0.27284499999999995
400,461.26,1*threshold,11,0.27788999999999997
400,461.26,1*threshold,11,0.28533499999999995
400,461.26,1*threshold,11,0.29538499999999995
400,461.26,1*threshold,12,0.00039499999999999995
400,461.26,1*threshold,12,0.005339999999999999
400,461.26,1*threshold,12,0.01036
400,461.26,1*threshold,12,0.015364999999999998
400,461.26,1*threshold,12,0.025349999999999998
400,461.26,1*threshold,12,0.045375
400,461.26,1*threshold,12,0.05285499999999999
400,461.26,1*threshold,12,0.057855
400,461.26,1*threshold,12,0.060379999999999996
400,461.26,1*threshold,12,0.080345
400,461.26,1*threshold,12,0.08291499999999999
400,461.26,1*threshold,12,0.092855
400,461.26,1*threshold,12,0.09785999999999999
400,461.26,1*threshold,12,0.10286999999999999
400,461.26,1*threshold,12,0.10785499999999999
400,461.26,1*threshold,12,0.11288
400,461.26,1*threshold,12,0.11785999999999999
400,461.26,1*threshold,12,0.12285499999999999
400,461.26,1*threshold,12,0.127905
400,461.26,1*threshold,12,0.13784
400,461.26,1*threshold,12,0.145365
400,461.26,1*threshold,12,0.15286
400,461.26,1*threshold,12,0.155385
400,461.26,1*threshold,12,0.17292
400,461.26,1*threshold,12,0.18039499999999997
400,461.26,1*threshold,12,0.18538999999999997
400,461.26,1*threshold,12,0.19536499999999998
400,461.26,1*threshold,12,0.19811499999999999
400,461.26,1*threshold,12,0.20048
400,461.26,1*threshold,12,0.20536
400,461.26,1*threshold,12,0.21036499999999997
400,461.26,1*threshold,12,0.21539999999999998
400,461.26,1*threshold,12,0.24036
400,461.26,1*threshold,12,0.250335
400,461.26,1*threshold,12,0.25784999999999997
400,461.26,1*threshold,12,0.26537
400,461.26,1*threshold,12,0.270345
400,461.26,1*threshold,12,0.282875
400,461.26,1*threshold,12,0.28795499999999996
400,461.26,1*threshold,12,0.2954
400,461.26,1*threshold,13,0.00037999999999999997
400,461.26,1*threshold,13,0.0029
400,461.26,1*threshold,13,0.005619999999999999
400,461.26,1*threshold,13,0.012849999999999999
400,461.26,1*threshold,13,0.020335
400,461.26,1*threshold,13,0.022979999999999997
400,461.26,1*threshold,13,0.032869999999999996
400,461.26,1*threshold,13,0.050335
400,461.26,1*threshold,13,0.057855
400,461.26,1*threshold,13,0.062845
400,461.26,1*threshold,13,0.07797499999999999
400,461.26,1*threshold,13,0.08282999999999999
400,461.26,1*threshold,13,0.08542499999999999
400,461.26,1*threshold,13,0.092855
400,461.26,1*threshold,13,0.09791499999999999
400,461.26,1*threshold,13,0.10292499999999999
400,461.26,1*threshold,13,0.11535
400,461.26,1*threshold,13,0.122885
400,461.26,1*threshold,13,0.12785
400,461.26,1*threshold,13,0.13043
400,461.26,1*threshold,13,0.13785
400,461.26,1*threshold,13,0.14537
400,461.26,1*threshold,13,0.15033999999999997
400,461.26,1*threshold,13,0.15533999999999998
400,461.26,1*threshold,13,0.16035999999999997
400,461.26,1*threshold,13,0.16288999999999998
400,461.26,1*threshold,13,0.17785499999999999
400,461.26,1*threshold,13,0.19291499999999998
400,461.26,1*threshold,13,0.19539499999999999
400,461.26,1*threshold,13,0.20284499999999997
400,461.26,1*threshold,13,0.210335
400,461.26,1*threshold,13,0.220435
400,461.26,1*threshold,13,0.22533499999999998
400,461.26,1*threshold,13,0.23034499999999997
400,461.26,1*threshold,13,0.23536999999999997
400,461.26,1*threshold,13,0.24287999999999998
400,461.26,1*threshold,13,0.24536499999999997
400,461.26,1*threshold,13,0.25044
400,461.26,1*threshold,13,0.255335
400,461.26,1*threshold,13,0.26034999999999997
400,461.26,1*threshold,13,0.27534
400,461.26,1*threshold,13,0.29035999999999995
400,461.26,1*threshold,14,0.00037499999999999995
400,461.26,1*threshold,14,0.017839999999999998
400,461.26,1*threshold,14,0.022889999999999997
400,461.26,1*threshold,14,0.03034
400,461.26,1*threshold,14,0.032865
400,461.26,1*threshold,14,0.045325
400,461.26,1*threshold,14,0.05035
400,461.26,1*threshold,14,0.057835
400,461.26,1*threshold,14,0.067855
400,461.26,1*threshold,14,0.07288
400,461.26,1*threshold,14,0.07786499999999999
400,461.26,1*threshold,14,0.08789499999999999
400,461.26,1*threshold,14,0.09536499999999999
400,461.26,1*threshold,14,0.105375
400,461.26,1*threshold,14,0.11536999999999999
400,461.26,1*threshold,14,0.12285999999999998
400,461.26,1*threshold,14,0.12783999999999998
400,461.26,1*threshold,14,0.13534
400,461.26,1*threshold,14,0.14285499999999998
400,461.26,1*threshold,14,0.147855
400,461.26,1*threshold,14,0.15290499999999999
400,461.26,1*threshold,14,0.160345
400,461.26,1*threshold,14,0.16787
400,461.26,1*threshold,14,0.17786999999999997
400,461.26,1*threshold,14,0.185385
400,461.26,1*threshold,14,0.19288
400,461.26,1*threshold,14,0.20035999999999998
400,461.26,1*threshold,14,0.20784499999999997
400,461.26,1*threshold,14,0.21039
400,461.26,1*threshold,14,0.21785999999999997
400,461.26,1*threshold,14,0.22282999999999997
400,461.26,1*threshold,14,0.23534999999999998
400,461.26,1*threshold,14,0.24037999999999998
400,461.26,1*threshold,14,0.25034999999999996
400,461.26,1*threshold,14,0.25537499999999996
400,461.26,1*threshold,14,0.257855
400,461.26,1*threshold,14,0.26288
400,461.26,1*threshold,14,0.28537999999999997
400,461.26,1*threshold,14,0.290365
400,461.26,1*threshold,15,0.020444999999999998
400,461.26,1*threshold,15,0.030359999999999998
400,461.26,1*threshold,15,0.035405
400,461.26,1*threshold,15,0.042859999999999995
400,461.26,1*threshold,15,0.050355
400,461.26,1*threshold,15,0.060399999999999995
400,461.26,1*threshold,15,0.06785999999999999
400,461.26,1*threshold,15,0.07042499999999999
400,461.26,1*threshold,15,0.07535
400,461.26,1*threshold,15,0.08284499999999999
400,461.26,1*threshold,15,0.09041999999999999
400,461.26,1*threshold,15,0.092915
400,461.26,1*threshold,15,0.10038499999999999
400,461.26,1*threshold,15,0.10783
400,461.26,1*threshold,15,0.11788499999999999
400,461.26,1*threshold,15,0.12036499999999999
400,461.26,1*threshold,15,0.127965
