phase duration (us),stimulus amplitude (uA),amplitude level,pulse form,run,membrane potential (mV),time (ms)
40,446.94,1*threshold,monophasic,0,-83.96645019549608,0.11199999999999988
40,446.94,1*threshold,monophasic,0,-83.91841740012352,0.11299999999999999
40,446.94,1*threshold,monophasic,0,-83.87069987553652,0.11399999999999988
40,446.94,1*threshold,monophasic,0,-83.82323931630172,0.11499999999999999
40,446.94,1*threshold,monophasic,0,-83.77597920984856,0.1160000000000001
40,446.94,1*threshold,monophasic,0,-83.72886471657117,0.11699999999999999
40,446.94,1*threshold,monophasic,0,-83.68184254843698,0.11799999999999988
40,446.94,1*threshold,monophasic,0,-83.6348608458529,0.119
40,446.94,1*threshold,monophasic,0,-83.58786905287364,0.11999999999999988
40,446.94,1*threshold,monophasic,0,-83.54081779114678,0.121
40,446.94,1*threshold,monophasic,0,-83.49365873326795,0.12199999999999989
40,446.94,1*threshold,monophasic,0,-83.446344476461,0.12299999999999978
40,446.94,1*threshold,monophasic,0,-83.39882841769843,0.12400000000000011
40,446.94,1*threshold,monophasic,0,-83.35106463154014,0.125
40,446.94,1*threshold,monophasic,0,-83.3030077520924,0.1260000000000001
40,446.94,1*threshold,monophasic,0,-83.2546128605844,0.127
40,446.94,1*threshold,monophasic,0,-83.20583538012684,0.1279999999999999
40,446.94,1*threshold,monophasic,0,-83.15663097926722,0.129
40,446.94,1*threshold,monophasic,0,-83.10695548598923,0.1299999999999999
40,446.94,1*threshold,monophasic,0,-83.05676481382424,0.13099999999999978
40,446.94,1*threshold,monophasic,0,-83.00601490174567,0.1319999999999999
40,446.94,1*threshold,monophasic,0,-82.95466166950018,0.13299999999999979
40,446.94,1*threshold,monophasic,0,-82.90266098997904,0.13400000000000012
40,446.94,1*threshold,monophasic,0,-82.84996868014122,0.135
40,446.94,1*threshold,monophasic,0,-82.79654051184845,0.1359999999999999
40,446.94,1*threshold,monophasic,0,-82.74233224375558,0.137
40,446.94,1*threshold,monophasic,0,-82.68729967509894,0.1379999999999999
40,446.94,1*threshold,monophasic,0,-82.6313987218452,0.139
40,446.94,1*threshold,monophasic,0,-82.5745855152003,0.1399999999999999
40,446.94,1*threshold,monophasic,0,-82.51681652194414,0.1409999999999998
40,446.94,1*threshold,monophasic,0,-82.45804868547074,0.1419999999999999
40,446.94,1*threshold,monophasic,0,-82.39823958579964,0.14300000000000002
40,446.94,1*threshold,monophasic,0,-82.33734761621302,0.14400000000000013
40,446.94,1*threshold,monophasic,0,-82.27533217359873,0.14500000000000002
40,446.94,1*threshold,monophasic,0,-82.2121538590739,0.1459999999999999
40,446.94,1*threshold,monophasic,0,-82.14777468505808,0.14700000000000002
40,446.94,1*threshold,monophasic,0,-82.08215828468367,0.1479999999999999
40,446.94,1*threshold,monophasic,0,-82.01527011929029,0.1489999999999998
40,446.94,1*threshold,monophasic,0,-81.94707767976026,0.1499999999999999
40,446.94,1*threshold,monophasic,0,-81.8775506776082,0.1509999999999998
40,446.94,1*threshold,monophasic,0,-81.80666122203236,0.15200000000000014
40,446.94,1*threshold,monophasic,0,-81.73438397955105,0.15300000000000002
40,446.94,1*threshold,monophasic,0,-81.66069631335876,0.15399999999999991
40,446.94,1*threshold,monophasic,0,-81.58557840011687,0.15500000000000003
40,446.94,1*threshold,monophasic,0,-81.50901332251512,0.15599999999999992
40,446.94,1*threshold,monophasic,0,-81.43098713657153,0.15700000000000003
40,446.94,1*threshold,monophasic,0,-81.35148891325494,0.15799999999999992
40,446.94,1*threshold,monophasic,0,-81.27051075459154,0.1589999999999998
40,446.94,1*threshold,monophasic,0,-81.18804778493607,0.15999999999999992
40,446.94,1*threshold,monophasic,0,-81.1040981185356,0.16100000000000003
40,446.94,1*threshold,monophasic,0,-81.01866280487924,0.16200000000000014
40,446.94,1*threshold,monophasic,0,-80.93174575360769,0.16300000000000003
40,446.94,1*threshold,monophasic,0,-80.84335364095026,0.16399999999999992
40,446.94,1*threshold,monophasic,0,-80.75349579976903,0.16500000000000004
40,446.94,1*threshold,monophasic,0,-80.66218409532571,0.16599999999999993
40,446.94,1*threshold,monophasic,0,-80.5694327888552,0.16699999999999982
40,446.94,1*threshold,monophasic,0,-80.47525839094105,0.16799999999999993
40,446.94,1*threshold,monophasic,0,-80.37967950655162,0.16899999999999982
40,446.94,1*threshold,monophasic,0,-80.28271667342386,0.16999999999999993
40,446.94,1*threshold,monophasic,0,-80.18439219528244,0.17100000000000004
40,446.94,1*threshold,monophasic,0,-80.08472997116833,0.17199999999999993
40,446.94,1*threshold,monophasic,0,-79.98375532192595,0.17300000000000004
40,446.94,1*threshold,monophasic,0,-79.88149481467518,0.17399999999999993
40,446.94,1*threshold,monophasic,0,-79.77797608587585,0.17500000000000004
40,446.94,1*threshold,monophasic,0,-79.67322766338214,0.17599999999999993
40,446.94,1*threshold,monophasic,0,-79.5672787876913,0.17699999999999982
40,446.94,1*threshold,monophasic,0,-79.46015923241087,0.17799999999999994
40,446.94,1*threshold,monophasic,0,-79.35189912380811,0.17899999999999983
40,446.94,1*threshold,monophasic,0,-79.2425287591635,0.17999999999999994
40,446.94,1*threshold,monophasic,0,-79.13207842352605,0.18100000000000005
40,446.94,1*threshold,monophasic,0,-79.02057820436336,0.18199999999999994
40,446.94,1*threshold,monophasic,0,-78.90805780351064,0.18300000000000005
40,446.94,1*threshold,monophasic,0,-78.79454634575139,0.18399999999999994
40,446.94,1*threshold,monophasic,0,-78.68007218330324,0.18499999999999983
40,446.94,1*threshold,monophasic,0,-78.56466269543841,0.18599999999999994
40,446.94,1*threshold,monophasic,0,-78.44834408243234,0.18699999999999983
40,446.94,1*threshold,monophasic,0,-78.33114115300803,0.18799999999999994
40,446.94,1*threshold,monophasic,0,-78.21307710442413,0.18900000000000006
40,446.94,1*threshold,monophasic,0,-78.09417329433951,0.18999999999999995
40,446.94,1*threshold,monophasic,0,-77.97444900357432,0.19100000000000006
40,446.94,1*threshold,monophasic,0,-77.85392118887482,0.19199999999999995
40,446.94,1*threshold,monophasic,0,-77.73260422477546,0.19300000000000006
40,446.94,1*threshold,monophasic,0,-77.61050963363253,0.19399999999999995
40,446.94,1*threshold,monophasic,0,-77.48764580288089,0.19499999999999984
40,446.94,1*threshold,monophasic,0,-77.36401768853074,0.19599999999999995
40,446.94,1*threshold,monophasic,0,-77.2396265038805,0.19699999999999984
40,446.94,1*threshold,monophasic,0,-77.11446939236578,0.19799999999999995
40,446.94,1*threshold,monophasic,0,-76.98853908339451,0.19900000000000007
40,446.94,1*threshold,monophasic,0,-76.86182352993313,0.19999999999999996
40,446.94,1*threshold,monophasic,0,-76.73430552650257,0.20100000000000007
40,446.94,1*threshold,monophasic,0,-76.60596230611706,0.20199999999999996
40,446.94,1*threshold,monophasic,0,-76.47676511454964,0.20299999999999985
40,446.94,1*threshold,monophasic,0,-76.34667876013158,0.20399999999999996
40,446.94,1*threshold,monophasic,0,-76.21566113709034,0.20499999999999985
40,446.94,1*threshold,monophasic,0,-76.08366272019359,0.20599999999999996
40,446.94,1*threshold,monophasic,0,-75.95062602819752,0.20699999999999985
40,446.94,1*threshold,monophasic,0,-75.81648505329217,0.20799999999999996
40,446.94,1*threshold,monophasic,0,-75.68116465338895,0.20900000000000007
40,446.94,1*threshold,monophasic,0,-75.54457990371085,0.20999999999999996
40,446.94,1*threshold,monophasic,0,-75.40663540371598,0.21099999999999985
40,446.94,1*threshold,monophasic,0,-75.2672245349154,0.21199999999999997
40,446.94,1*threshold,monophasic,0,-75.12622866463553,0.21299999999999986
40,446.94,1*threshold,monophasic,0,-74.98351629022646,0.21399999999999997
40,446.94,1*threshold,monophasic,0,-74.83894211763784,0.21499999999999986
40,446.94,1*threshold,monophasic,0,-74.69234606767667,0.21599999999999975
40,446.94,1*threshold,monophasic,0,-74.54355220264135,0.21700000000000008
40,446.94,1*threshold,monophasic,0,-74.39236756540012,0.21799999999999997
40,446.94,1*threshold,monophasic,0,-74.23858092237089,0.21900000000000008
40,446.94,1*threshold,monophasic,0,-74.08196140128004,0.21999999999999997
40,446.94,1*threshold,monophasic,0,-73.92225701405339,0.22099999999999986
40,446.94,1*threshold,monophasic,0,-73.75919305475271,0.22199999999999998
40,446.94,1*threshold,monophasic,0,-73.59247036214788,0.22299999999999986
40,446.94,1*threshold,monophasic,0,-73.4217634363477,0.22399999999999998
40,446.94,1*threshold,monophasic,0,-73.24671839894522,0.22499999999999987
40,446.94,1*threshold,monophasic,0,-73.06695078641896,0.22599999999999998
40,446.94,1*threshold,monophasic,0,-72.88204316712935,0.2270000000000001
40,446.94,1*threshold,monophasic,0,-72.69154257322819,0.22799999999999998
40,446.94,1*threshold,monophasic,0,-72.49495774024348,0.22899999999999987
40,446.94,1*threshold,monophasic,0,-72.2917561491088,0.22999999999999998
40,446.94,1*threshold,monophasic,0,-72.08136086810904,0.23099999999999987
40,446.94,1*threshold,monophasic,0,-71.86314719577791,0.23199999999999998
40,446.94,1*threshold,monophasic,0,-71.63643911044933,0.23299999999999987
40,446.94,1*threshold,monophasic,0,-71.40050553826515,0.23399999999999976
40,446.94,1*threshold,monophasic,0,-71.15455645945853,0.23499999999999988
40,446.94,1*threshold,monophasic,0,-70.89773888334389,0.236
40,446.94,1*threshold,monophasic,0,-70.62913273658846,0.2370000000000001
40,446.94,1*threshold,monophasic,0,-70.34774672824807,0.238
40,446.94,1*threshold,monophasic,0,-70.0525142802438,0.23899999999999988
40,446.94,1*threshold,monophasic,0,-69.74228964511127,0.24
40,446.94,1*threshold,monophasic,0,-69.41584437548623,0.24099999999999988
40,446.94,1*threshold,monophasic,0,-69.07186436260739,0.242
40,446.94,1*threshold,monophasic,0,-68.70894772297822,0.24299999999999988
40,446.94,1*threshold,monophasic,0,-68.32560387869384,0.24399999999999977
40,446.94,1*threshold,monophasic,0,-67.92025423796487,0.2450000000000001
40,446.94,1*threshold,monophasic,0,-67.49123492097415,0.246
40,446.94,1*threshold,monophasic,0,-67.03680196695022,0.2469999999999999
40,446.94,1*threshold,monophasic,0,-66.55513936850811,0.248
40,446.94,1*threshold,monophasic,0,-66.04437007387568,0.2489999999999999
40,446.94,1*threshold,monophasic,0,-65.50256974991184,0.25
40,446.94,1*threshold,monophasic,0,-64.92778260713732,0.2509999999999999
40,446.94,1*threshold,monophasic,0,-64.31803799591981,0.2519999999999998
40,446.94,1*threshold,monophasic,0,-63.671365896576056,0.2529999999999999
40,446.94,1*threshold,monophasic,0,-62.98580901745103,0.254
40,446.94,1*threshold,monophasic,0,-62.259429199433704,0.2550000000000001
40,446.94,1*threshold,monophasic,0,-61.49030640706969,0.256
40,446.94,1*threshold,monophasic,0,-60.676529877612445,0.2569999999999999
40,446.94,1*threshold,monophasic,0,-59.816182935377704,0.258
40,446.94,1*threshold,monophasic,0,-58.90732526166153,0.2589999999999999
40,446.94,1*threshold,monophasic,0,-57.94797851044601,0.2599999999999998
40,446.94,1*threshold,monophasic,0,-56.9361223897995,0.2609999999999999
40,446.94,1*threshold,monophasic,0,-55.86970798710269,0.2619999999999998
40,446.94,1*threshold,monophasic,0,-54.74669268544156,0.2630000000000001
40,446.94,1*threshold,monophasic,0,-53.5650963921861,0.264
40,446.94,1*threshold,monophasic,0,-52.32307250002085,0.2649999999999999
40,446.94,1*threshold,monophasic,0,-51.01898030345889,0.266
40,446.94,1*threshold,monophasic,0,-49.65144046060464,0.2669999999999999
40,446.94,1*threshold,monophasic,0,-48.219353775091314,0.268
40,446.94,1*threshold,monophasic,0,-46.721867918021196,0.2689999999999999
40,446.94,1*threshold,monophasic,0,-45.1582873117395,0.2699999999999998
40,446.94,1*threshold,monophasic,0,-43.52793702529461,0.2709999999999999
40,446.94,1*threshold,monophasic,0,-41.83000913730724,0.272
40,446.94,1*threshold,monophasic,0,-40.06343542446567,0.27300000000000013
40,446.94,1*threshold,monophasic,0,-38.22683919214271,0.274
40,446.94,1*threshold,monophasic,0,-36.31861827881017,0.2749999999999999
40,446.94,1*threshold,monophasic,0,-34.33719898418521,0.276
40,446.94,1*threshold,monophasic,0,-32.28147689156608,0.2769999999999999
40,446.94,1*threshold,monophasic,0,-30.15142712052018,0.2779999999999998
40,446.94,1*threshold,monophasic,0,-27.948827406344655,0.2789999999999999
40,446.94,1*threshold,monophasic,0,-25.67799901754494,0.2799999999999998
40,446.94,1*threshold,monophasic,0,-23.34644185350225,0.2809999999999999
40,446.94,1*threshold,monophasic,0,-20.96523124124204,0.28200000000000003
40,446.94,1*threshold,monophasic,0,-18.549063047771444,0.2829999999999999
40,446.94,1*threshold,monophasic,0,-16.115882392575497,0.28400000000000003
40,446.94,1*threshold,monophasic,0,-13.686101551278192,0.2849999999999999
40,446.94,1*threshold,monophasic,0,-11.281487865194412,0.28600000000000003
40,446.94,1*threshold,monophasic,0,-8.923862615406518,0.2869999999999999
40,446.94,1*threshold,monophasic,0,-6.633781359731446,0.2879999999999998
40,446.94,1*threshold,monophasic,0,-4.429359851172505,0.2889999999999999
40,446.94,1*threshold,monophasic,0,-2.325373093478169,0.2899999999999998
40,446.94,1*threshold,monophasic,0,-0.3327013897685707,0.29100000000000015
40,446.94,1*threshold,monophasic,0,1.5418589163340883,0.29200000000000004
40,446.94,1*threshold,monophasic,0,3.2954493875847257,0.2929999999999999
40,446.94,1*threshold,monophasic,0,4.928729477258635,0.29400000000000004
40,446.94,1*threshold,monophasic,0,6.4452601052322995,0.29499999999999993
40,446.94,1*threshold,monophasic,0,7.850771827969619,0.2959999999999998
40,446.94,1*threshold,monophasic,0,9.152393702193702,0.29699999999999993
40,446.94,1*threshold,monophasic,0,10.357909589448312,0.2979999999999998
40,446.94,1*threshold,monophasic,0,11.47509717199639,0.29899999999999993
40,446.94,1*threshold,monophasic,0,12.511192037809721,0.30000000000000004
40,446.94,1*threshold,monophasic,0,13.472504640257695,0.30099999999999993
40,446.94,1*threshold,monophasic,0,14.364201727087991,0.30200000000000005
40,446.94,1*threshold,monophasic,0,15.190246917827551,0.30299999999999994
40,446.94,1*threshold,monophasic,0,15.953479480369019,0.30400000000000005
40,446.94,1*threshold,monophasic,0,16.65579838953697,0.30499999999999994
40,446.94,1*threshold,monophasic,0,17.298412259688934,0.3059999999999998
40,446.94,1*threshold,monophasic,0,17.882115310292615,0.30699999999999994
40,446.94,1*threshold,monophasic,0,18.407554369798515,0.30799999999999983
40,446.94,1*threshold,monophasic,0,18.87546029827558,0.30899999999999994
40,446.94,1*threshold,monophasic,0,19.286827016302908,0.31000000000000005
40,446.94,1*threshold,monophasic,0,19.643030705133754,0.31099999999999994
40,446.94,1*threshold,monophasic,0,19.945889427455242,0.31200000000000006
40,446.94,1*threshold,monophasic,0,20.197668846646003,0.31299999999999994
40,446.94,1*threshold,monophasic,0,20.401042935141874,0.31399999999999983
40,446.94,1*threshold,monophasic,0,20.559019993207453,0.31499999999999995
40,446.94,1*threshold,monophasic,0,20.674844542576064,0.31599999999999984
40,446.94,1*threshold,monophasic,0,20.751885269161043,0.31699999999999995
40,446.94,1*threshold,monophasic,0,20.793518542261545,0.31799999999999984
40,446.94,1*threshold,monophasic,0,20.803016277997447,0.31899999999999995
40,446.94,1*threshold,monophasic,0,20.783445981741043,0.32000000000000006
40,446.94,1*threshold,monophasic,0,20.737589535096387,0.32099999999999995
40,446.94,1*threshold,monophasic,0,20.667885556357028,0.32200000000000006
40,446.94,1*threshold,monophasic,0,20.57639797025608,0.32299999999999995
40,446.94,1*threshold,monophasic,0,20.46481096314031,0.32399999999999984
40,446.94,1*threshold,monophasic,0,20.334448093722276,0.32499999999999996
40,446.94,1*threshold,monophasic,0,20.186311323974014,0.32599999999999985
40,446.94,1*threshold,monophasic,0,20.02113439554051,0.32699999999999974
40,446.94,1*threshold,monophasic,0,19.839444422687347,0.32800000000000007
40,446.94,1*threshold,monophasic,0,19.641625763637247,0.32899999999999996
40,446.94,1*threshold,monophasic,0,19.427981007052537,0.33000000000000007
40,446.94,1*threshold,monophasic,0,19.1987850468446,0.33099999999999996
40,446.94,1*threshold,monophasic,0,18.95432949259972,0.33199999999999985
40,446.94,1*threshold,monophasic,0,18.694955893648554,0.33299999999999996
40,446.94,1*threshold,monophasic,0,18.421077325730888,0.33399999999999985
40,446.94,1*threshold,monophasic,0,18.133188749486028,0.33499999999999996
40,446.94,1*threshold,monophasic,0,17.831867200261105,0.33599999999999985
40,446.94,1*threshold,monophasic,0,17.51776333887675,0.33699999999999997
40,446.94,1*threshold,monophasic,0,17.191586219047316,0.3380000000000001
40,446.94,1*threshold,monophasic,0,16.854083333481693,0.33899999999999997
40,446.94,1*threshold,monophasic,0,16.506018092254862,0.3400000000000001
40,446.94,1*threshold,monophasic,0,16.148146853286715,0.34099999999999997
40,446.94,1*threshold,monophasic,0,15.781197452315668,0.34199999999999986
40,446.94,1*threshold,monophasic,0,15.405850867426443,0.34299999999999997
40,446.94,1*threshold,monophasic,0,15.022727222067415,0.34399999999999986
40,446.94,1*threshold,monophasic,0,14.63237682466529,0.34499999999999975
40,446.94,1*threshold,monophasic,0,14.235276421202546,0.3460000000000001
40,446.94,1*threshold,monophasic,0,13.831830359752113,0.347
40,446.94,1*threshold,monophasic,0,13.422375981945999,0.3480000000000001
40,446.94,1*threshold,monophasic,0,13.007192295045312,0.349
40,446.94,1*threshold,monophasic,0,12.586510847110016,0.34999999999999987
40,446.94,1*threshold,monophasic,0,12.16052771529007,0.351
40,446.94,1*threshold,monophasic,0,11.729415599460955,0.35199999999999987
40,446.94,1*threshold,monophasic,0,11.293335160977701,0.353
40,446.94,1*threshold,monophasic,0,10.852444930850833,0.35399999999999987
40,446.94,1*threshold,monophasic,0,10.406909309918014,0.35499999999999976
40,446.94,1*threshold,monophasic,0,9.956904379192078,0.3560000000000001
40,446.94,1*threshold,monophasic,0,9.502621421444362,0.357
40,446.94,1*threshold,monophasic,0,9.044268219525687,0.3579999999999999
40,446.94,1*threshold,monophasic,0,8.582068339123271,0.359
40,446.94,1*threshold,monophasic,0,8.116258719737612,0.3599999999999999
40,446.94,1*threshold,monophasic,0,7.647085983034064,0.361
40,446.94,1*threshold,monophasic,0,7.1748019177250155,0.3619999999999999
40,446.94,1*threshold,monophasic,0,6.699658611681259,0.36299999999999977
40,446.94,1*threshold,monophasic,0,6.221903675197247,0.3639999999999999
40,446.94,1*threshold,monophasic,0,5.74177593854031,0.365
40,446.94,1*threshold,monophasic,0,5.259501920316133,0.3660000000000001
40,446.94,1*threshold,monophasic,0,4.775293261640268,0.367
40,446.94,1*threshold,monophasic,0,4.289345216254117,0.3679999999999999
40,446.94,1*threshold,monophasic,0,3.8018361891137413,0.369
40,446.94,1*threshold,monophasic,0,3.312928233679065,0.3699999999999999
40,446.94,1*threshold,monophasic,0,2.8227683560378254,0.371
40,446.94,1*threshold,monophasic,0,2.331490433858239,0.3719999999999999
40,446.94,1*threshold,monophasic,0,1.8392175391228245,0.3729999999999998
40,446.94,1*threshold,monophasic,0,1.3460644530373704,0.3740000000000001
40,446.94,1*threshold,monophasic,0,0.8521401759272682,0.375
40,446.94,1*threshold,monophasic,0,0.357550260641109,0.3759999999999999
40,446.94,1*threshold,monophasic,0,-0.13760116845278422,0.377
40,446.94,1*threshold,monophasic,0,-0.6332098103915724,0.3779999999999999
40,446.94,1*threshold,monophasic,0,-1.1291700554291175,0.379
40,446.94,1*threshold,monophasic,0,-1.6253743444891537,0.3799999999999999
40,446.94,1*threshold,monophasic,0,-2.12171300155977,0.3809999999999998
