phase duration (us),stimulus amplitude (uA),amplitude level,pulse form,run,membrane potential (mV),time (ms)
40,313.87,1*threshold,monophasic,0,-64.99999999998634,0.0
40,313.87,1*threshold,monophasic,0,-65.0150446598969,0.0009999999999998899
40,313.87,1*threshold,monophasic,0,-65.02851008879297,0.0019999999999997797
40,313.87,1*threshold,monophasic,0,-65.04089593018995,0.0029999999999998916
40,313.87,1*threshold,monophasic,0,-65.05254538178902,0.0040000000000000036
40,313.87,1*threshold,monophasic,0,-65.0636942241508,0.0050000000000001155
40,313.87,1*threshold,monophasic,0,-65.07450448285346,0.006000000000000005
40,313.87,1*threshold,monophasic,0,-65.08508754052104,0.006999999999999895
40,313.87,1*threshold,monophasic,0,-65.09552000544032,0.008000000000000007
40,313.87,1*threshold,monophasic,0,-65.10585460702268,0.008999999999999897
40,313.87,1*threshold,monophasic,0,-65.116127676785,0.010000000000000009
40,313.87,1*threshold,monophasic,0,-65.12636428498217,0.010999999999999899
40,313.87,1*threshold,monophasic,0,-65.13658176761295,0.011999999999999789
40,313.87,1*threshold,monophasic,0,-65.1467921482406,0.0129999999999999
40,313.87,1*threshold,monophasic,0,-65.15700380096675,0.014000000000000012
40,313.87,1*threshold,monophasic,0,-65.16722259234874,0.015000000000000124
40,313.87,1*threshold,monophasic,0,-65.1774526655249,0.016000000000000014
40,313.87,1*threshold,monophasic,0,-65.18769697864316,0.016999999999999904
40,313.87,1*threshold,monophasic,0,-65.19795767455908,0.018000000000000016
40,313.87,1*threshold,monophasic,0,-65.20823633464859,0.018999999999999906
40,313.87,1*threshold,monophasic,0,-65.21853415302087,0.019999999999999796
40,313.87,1*threshold,monophasic,0,-65.22885205604695,0.020999999999999908
40,313.87,1*threshold,monophasic,0,-65.23919078431365,0.021999999999999797
40,313.87,1*threshold,monophasic,0,-65.24955094875253,0.02300000000000013
40,313.87,1*threshold,monophasic,0,-65.25993306901448,0.02400000000000002
40,313.87,1*threshold,monophasic,0,-65.27033759963379,0.02499999999999991
40,313.87,1*threshold,monophasic,0,-65.28076494779127,0.026000000000000023
40,313.87,1*threshold,monophasic,0,-65.29121548529533,0.026999999999999913
40,313.87,1*threshold,monophasic,0,-65.30168955658192,0.028000000000000025
40,313.87,1*threshold,monophasic,0,-65.31218748397288,0.028999999999999915
40,313.87,1*threshold,monophasic,0,-65.32270957104699,0.029999999999999805
40,313.87,1*threshold,monophasic,0,-65.33325610471245,0.030999999999999917
40,313.87,1*threshold,monophasic,0,-65.34382735638837,0.03200000000000003
40,313.87,1*threshold,monophasic,0,-65.35442358257698,0.03299999999999992
40,313.87,1*threshold,monophasic,0,-65.36504502502274,0.03400000000000003
40,313.87,1*threshold,monophasic,0,-65.37569191059458,0.03499999999999992
40,313.87,1*threshold,monophasic,0,-65.38636445098722,0.03600000000000003
40,313.87,1*threshold,monophasic,0,-65.39706284230877,0.03699999999999992
40,313.87,1*threshold,monophasic,0,-65.40778726460223,0.03799999999999981
40,313.87,1*threshold,monophasic,0,-65.41853788133487,0.038999999999999924
40,313.87,1*threshold,monophasic,0,-65.42931483887982,0.039999999999999813
40,313.87,1*threshold,monophasic,0,-65.42507334262758,0.04100000000000015
40,313.87,1*threshold,monophasic,0,-65.42243761813414,0.04200000000000004
40,313.87,1*threshold,monophasic,0,-65.42090827309856,0.04299999999999993
40,313.87,1*threshold,monophasic,0,-65.42014229939986,0.04400000000000004
40,313.87,1*threshold,monophasic,0,-65.41990405898045,0.04499999999999993
40,313.87,1*threshold,monophasic,0,-65.42003163122412,0.04600000000000004
40,313.87,1*threshold,monophasic,0,-65.42041370706059,0.04699999999999993
40,313.87,1*threshold,monophasic,0,-65.42097372422396,0.04799999999999982
40,313.87,1*threshold,monophasic,0,-65.4216589741985,0.04899999999999993
40,313.87,1*threshold,monophasic,0,-65.42243312271293,0.050000000000000044
40,313.87,1*threshold,monophasic,0,-65.42327107400614,0.050999999999999934
40,313.87,1*threshold,monophasic,0,-65.42415544437549,0.052000000000000046
40,313.87,1*threshold,monophasic,0,-65.42507414071657,0.052999999999999936
40,313.87,1*threshold,monophasic,0,-65.42601869781083,0.05400000000000005
40,313.87,1*threshold,monophasic,0,-65.42698313662926,0.05499999999999994
40,313.87,1*threshold,monophasic,0,-65.42796318042353,0.05599999999999983
40,313.87,1*threshold,monophasic,0,-65.42895571652886,0.05699999999999994
40,313.87,1*threshold,monophasic,0,-65.42995842692362,0.05799999999999983
40,313.87,1*threshold,monophasic,0,-65.43096953470517,0.05899999999999994
40,313.87,1*threshold,monophasic,0,-65.43198763019794,0.06000000000000005
40,313.87,1*threshold,monophasic,0,-65.43301155177751,0.06099999999999994
40,313.87,1*threshold,monophasic,0,-65.4340403042993,0.062000000000000055
40,313.87,1*threshold,monophasic,0,-65.4350730033794,0.06299999999999994
40,313.87,1*threshold,monophasic,0,-65.4361088374548,0.06400000000000006
40,313.87,1*threshold,monophasic,0,-65.43714704207589,0.06499999999999995
40,313.87,1*threshold,monophasic,0,-65.43818688261923,0.06599999999999984
40,313.87,1*threshold,monophasic,0,-65.43922764279912,0.06699999999999995
40,313.87,1*threshold,monophasic,0,-65.44026861717443,0.06799999999999984
40,313.87,1*threshold,monophasic,0,-65.44130910640894,0.06899999999999995
40,313.87,1*threshold,monophasic,0,-65.44234841442895,0.07000000000000006
40,313.87,1*threshold,monophasic,0,-65.44338584688674,0.07099999999999995
40,313.87,1*threshold,monophasic,0,-65.44442071052154,0.07200000000000006
40,313.87,1*threshold,monophasic,0,-65.4454523131333,0.07299999999999995
40,313.87,1*threshold,monophasic,0,-65.44647996397276,0.07399999999999984
40,313.87,1*threshold,monophasic,0,-65.44750297440912,0.07499999999999996
40,313.87,1*threshold,monophasic,0,-65.4485206587784,0.07599999999999985
40,313.87,1*threshold,monophasic,0,-65.44953233534434,0.07699999999999996
40,313.87,1*threshold,monophasic,0,-65.45053732732259,0.07800000000000007
40,313.87,1*threshold,monophasic,0,-65.45153496393326,0.07899999999999996
40,313.87,1*threshold,monophasic,0,-65.45252458145691,0.08000000000000007
40,313.87,1*threshold,monophasic,0,-65.45350552427526,0.08099999999999996
40,313.87,1*threshold,monophasic,0,-65.4544771458832,0.08199999999999985
40,313.87,1*threshold,monophasic,0,-65.45543880986249,0.08299999999999996
40,313.87,1*threshold,monophasic,0,-65.45638989080938,0.08399999999999985
40,313.87,1*threshold,monophasic,0,-65.45732977521166,0.08499999999999996
40,313.87,1*threshold,monophasic,0,-65.4582578622708,0.08599999999999985
40,313.87,1*threshold,monophasic,0,-65.45917356466686,0.08699999999999997
40,313.87,1*threshold,monophasic,0,-65.46007630926465,0.08800000000000008
40,313.87,1*threshold,monophasic,0,-65.4609655377602,0.08899999999999997
40,313.87,1*threshold,monophasic,0,-65.46184070726733,0.09000000000000008
40,313.87,1*threshold,monophasic,0,-65.46270129084442,0.09099999999999997
40,313.87,1*threshold,monophasic,0,-65.46354677796258,0.09199999999999986
40,313.87,1*threshold,monophasic,0,-65.46437667491566,0.09299999999999997
40,313.87,1*threshold,monophasic,0,-65.46519050517385,0.09399999999999986
40,313.87,1*threshold,monophasic,0,-65.46598780968253,0.09499999999999997
40,313.87,1*threshold,monophasic,0,-65.46676814710777,0.09599999999999986
40,313.87,1*threshold,monophasic,0,-65.46753109403087,0.09699999999999998
40,313.87,1*threshold,monophasic,0,-65.4682762450938,0.09800000000000009
40,313.87,1*threshold,monophasic,0,-65.4690032130978,0.09899999999999998
40,313.87,1*threshold,monophasic,0,-65.46971162905758,0.09999999999999987
40,313.87,1*threshold,monophasic,0,-65.47040114221305,0.10099999999999998
40,313.87,1*threshold,monophasic,0,-65.47107142000138,0.10199999999999987
40,313.87,1*threshold,monophasic,0,-65.47172214799153,0.10299999999999998
40,313.87,1*threshold,monophasic,0,-65.47235302978362,0.10399999999999987
40,313.87,1*threshold,monophasic,0,-65.47296378687545,0.10499999999999976
40,313.87,1*threshold,monophasic,0,-65.4735541584987,0.1060000000000001
40,313.87,1*threshold,monophasic,0,-65.47412390142684,0.10699999999999998
40,313.87,1*threshold,monophasic,0,-65.47467278975702,0.1080000000000001
40,313.87,1*threshold,monophasic,0,-65.47520061466827,0.10899999999999999
40,313.87,1*threshold,monophasic,0,-65.47570718415793,0.10999999999999988
40,313.87,1*threshold,monophasic,0,-65.47619232275824,0.11099999999999999
40,313.87,1*threshold,monophasic,0,-65.4766558712354,0.11199999999999988
40,313.87,1*threshold,monophasic,0,-65.47709768627259,0.11299999999999999
40,313.87,1*threshold,monophasic,0,-65.47751764013904,0.11399999999999988
40,313.87,1*threshold,monophasic,0,-65.47791562034661,0.11499999999999999
40,313.87,1*threshold,monophasic,0,-65.4782915292956,0.1160000000000001
40,313.87,1*threshold,monophasic,0,-65.47864528391138,0.11699999999999999
40,313.87,1*threshold,monophasic,0,-65.47897681527331,0.11799999999999988
40,313.87,1*threshold,monophasic,0,-65.4792860682372,0.119
40,313.87,1*threshold,monophasic,0,-65.47957300105273,0.11999999999999988
40,313.87,1*threshold,monophasic,0,-65.47983758497692,0.121
40,313.87,1*threshold,monophasic,0,-65.48007980388499,0.12199999999999989
40,313.87,1*threshold,monophasic,0,-65.48029965387943,0.12299999999999978
40,313.87,1*threshold,monophasic,0,-65.48049714289827,0.12400000000000011
40,313.87,1*threshold,monophasic,0,-65.4806722903239,0.125
40,313.87,1*threshold,monophasic,0,-65.48082512659265,0.1260000000000001
40,313.87,1*threshold,monophasic,0,-65.48095569280639,0.127
40,313.87,1*threshold,monophasic,0,-65.4810640403467,0.1279999999999999
40,313.87,1*threshold,monophasic,0,-65.48115023049208,0.129
40,313.87,1*threshold,monophasic,0,-65.4812143340392,0.1299999999999999
40,313.87,1*threshold,monophasic,0,-65.48125643092851,0.13099999999999978
40,313.87,1*threshold,monophasic,0,-65.48127660987456,0.1319999999999999
40,313.87,1*threshold,monophasic,0,-65.48127496800178,0.13299999999999979
40,313.87,1*threshold,monophasic,0,-65.48125161048584,0.13400000000000012
40,313.87,1*threshold,monophasic,0,-65.48120665020126,0.135
40,313.87,1*threshold,monophasic,0,-65.48114020737513,0.1359999999999999
40,313.87,1*threshold,monophasic,0,-65.48105240924772,0.137
40,313.87,1*threshold,monophasic,0,-65.48094338973982,0.1379999999999999
40,313.87,1*threshold,monophasic,0,-65.48081328912716,0.139
40,313.87,1*threshold,monophasic,0,-65.4806622537221,0.1399999999999999
40,313.87,1*threshold,monophasic,0,-65.48049043556281,0.1409999999999998
40,313.87,1*threshold,monophasic,0,-65.48029799210971,0.1419999999999999
40,313.87,1*threshold,monophasic,0,-65.48008508594971,0.14300000000000002
40,313.87,1*threshold,monophasic,0,-65.47985188450801,0.14400000000000013
40,313.87,1*threshold,monophasic,0,-65.47959855976752,0.14500000000000002
40,313.87,1*threshold,monophasic,0,-65.47932528799603,0.1459999999999999
40,313.87,1*threshold,monophasic,0,-65.47903224948115,0.14700000000000002
40,313.87,1*threshold,monophasic,0,-65.47871962827277,0.1479999999999999
40,313.87,1*threshold,monophasic,0,-65.47838761193336,0.1489999999999998
40,313.87,1*threshold,monophasic,0,-65.4780363912956,0.1499999999999999
40,313.87,1*threshold,monophasic,0,-65.47766616022788,0.1509999999999998
40,313.87,1*threshold,monophasic,0,-65.47727711540696,0.15200000000000014
40,313.87,1*threshold,monophasic,0,-65.47686945609824,0.15300000000000002
40,313.87,1*threshold,monophasic,0,-65.47644338394316,0.15399999999999991
40,313.87,1*threshold,monophasic,0,-65.47599910275389,0.15500000000000003
40,313.87,1*threshold,monophasic,0,-65.475536818315,0.15599999999999992
40,313.87,1*threshold,monophasic,0,-65.47505673819227,0.15700000000000003
40,313.87,1*threshold,monophasic,0,-65.47455907154799,0.15799999999999992
40,313.87,1*threshold,monophasic,0,-65.47404402896349,0.1589999999999998
40,313.87,1*threshold,monophasic,0,-65.47351182226777,0.15999999999999992
40,313.87,1*threshold,monophasic,0,-65.47296266437286,0.16100000000000003
40,313.87,1*threshold,monophasic,0,-65.47239676911539,0.16200000000000014
40,313.87,1*threshold,monophasic,0,-65.4718143511044,0.16300000000000003
40,313.87,1*threshold,monophasic,0,-65.47121562557507,0.16399999999999992
40,313.87,1*threshold,monophasic,0,-65.47060080824838,0.16500000000000004
40,313.87,1*threshold,monophasic,0,-65.46997011519662,0.16599999999999993
40,313.87,1*threshold,monophasic,0,-65.46932376271438,0.16699999999999982
40,313.87,1*threshold,monophasic,0,-65.46866196719496,0.16799999999999993
40,313.87,1*threshold,monophasic,0,-65.46798494501223,0.16899999999999982
40,313.87,1*threshold,monophasic,0,-65.46729291240754,0.16999999999999993
40,313.87,1*threshold,monophasic,0,-65.46658608538173,0.17100000000000004
40,313.87,1*threshold,monophasic,0,-65.4658646795919,0.17199999999999993
40,313.87,1*threshold,monophasic,0,-65.46512891025304,0.17300000000000004
40,313.87,1*threshold,monophasic,0,-65.46437899204412,0.17399999999999993
40,313.87,1*threshold,monophasic,0,-65.46361513901886,0.17500000000000004
40,313.87,1*threshold,monophasic,0,-65.46283756452061,0.17599999999999993
40,313.87,1*threshold,monophasic,0,-65.46204648110144,0.17699999999999982
40,313.87,1*threshold,monophasic,0,-65.46124210044542,0.17799999999999994
40,313.87,1*threshold,monophasic,0,-65.46042463329564,0.17899999999999983
40,313.87,1*threshold,monophasic,0,-65.45959428938527,0.17999999999999994
40,313.87,1*threshold,monophasic,0,-65.45875127737192,0.18100000000000005
40,313.87,1*threshold,monophasic,0,-65.45789580477603,0.18199999999999994
40,313.87,1*threshold,monophasic,0,-65.45702807792223,0.18300000000000005
40,313.87,1*threshold,monophasic,0,-65.4561483018843,0.18399999999999994
40,313.87,1*threshold,monophasic,0,-65.45525668043327,0.18499999999999983
40,313.87,1*threshold,monophasic,0,-65.45435341598848,0.18599999999999994
40,313.87,1*threshold,monophasic,0,-65.45343870957169,0.18699999999999983
40,313.87,1*threshold,monophasic,0,-65.45251276076411,0.18799999999999994
40,313.87,1*threshold,monophasic,0,-65.45157576766617,0.18900000000000006
40,313.87,1*threshold,monophasic,0,-65.4506279268598,0.18999999999999995
40,313.87,1*threshold,monophasic,0,-65.44966943337354,0.19100000000000006
40,313.87,1*threshold,monophasic,0,-65.44870048064989,0.19199999999999995
40,313.87,1*threshold,monophasic,0,-65.44772126051501,0.19300000000000006
40,313.87,1*threshold,monophasic,0,-65.44673196315087,0.19399999999999995
40,313.87,1*threshold,monophasic,0,-65.4457327770695,0.19499999999999984
40,313.87,1*threshold,monophasic,0,-65.44472388908932,0.19599999999999995
40,313.87,1*threshold,monophasic,0,-65.4437054843135,0.19699999999999984
40,313.87,1*threshold,monophasic,0,-65.44267774611029,0.19799999999999995
40,313.87,1*threshold,monophasic,0,-65.44164085609513,0.19900000000000007
40,313.87,1*threshold,monophasic,0,-65.44059499411465,0.19999999999999996
40,313.87,1*threshold,monophasic,0,-65.43954033823222,0.20100000000000007
40,313.87,1*threshold,monophasic,0,-65.43847706471539,0.20199999999999996
40,313.87,1*threshold,monophasic,0,-65.43740534802453,0.20299999999999985
40,313.87,1*threshold,monophasic,0,-65.43632536080337,0.20399999999999996
40,313.87,1*threshold,monophasic,0,-65.43523727387061,0.20499999999999985
40,313.87,1*threshold,monophasic,0,-65.43414125621327,0.20599999999999996
40,313.87,1*threshold,monophasic,0,-65.43303747498088,0.20699999999999985
40,313.87,1*threshold,monophasic,0,-65.43192609548142,0.20799999999999996
40,313.87,1*threshold,monophasic,0,-65.4308072811781,0.20900000000000007
40,313.87,1*threshold,monophasic,0,-65.4296811936874,0.20999999999999996
40,313.87,1*threshold,monophasic,0,-65.42854799277819,0.21099999999999985
40,313.87,1*threshold,monophasic,0,-65.42740783637194,0.21199999999999997
40,313.87,1*threshold,monophasic,0,-65.4262608805438,0.21299999999999986
40,313.87,1*threshold,monophasic,0,-65.42510727952468,0.21399999999999997
40,313.87,1*threshold,monophasic,0,-65.4239471857043,0.21499999999999986
40,313.87,1*threshold,monophasic,0,-65.42278074963485,0.21599999999999975
40,313.87,1*threshold,monophasic,0,-65.42160812003577,0.21700000000000008
40,313.87,1*threshold,monophasic,0,-65.420429443799,0.21799999999999997
40,313.87,1*threshold,monophasic,0,-65.41924486599517,0.21900000000000008
40,313.87,1*threshold,monophasic,0,-65.41805452988031,0.21999999999999997
40,313.87,1*threshold,monophasic,0,-65.41685857690335,0.22099999999999986
40,313.87,1*threshold,monophasic,0,-65.41565714671417,0.22199999999999998
40,313.87,1*threshold,monophasic,0,-65.41445037717219,0.22299999999999986
40,313.87,1*threshold,monophasic,0,-65.41323840435548,0.22399999999999998
40,313.87,1*threshold,monophasic,0,-65.41202136257056,0.22499999999999987
40,313.87,1*threshold,monophasic,0,-65.41079938436252,0.22599999999999998
40,313.87,1*threshold,monophasic,0,-65.40957260052565,0.2270000000000001
40,313.87,1*threshold,monophasic,0,-65.40834114011446,0.22799999999999998
40,313.87,1*threshold,monophasic,0,-65.40710513045515,0.22899999999999987
40,313.87,1*threshold,monophasic,0,-65.40586469715747,0.22999999999999998
40,313.87,1*threshold,monophasic,0,-65.40461996412681,0.23099999999999987
40,313.87,1*threshold,monophasic,0,-65.4033710535768,0.23199999999999998
40,313.87,1*threshold,monophasic,0,-65.40211808604202,0.23299999999999987
40,313.87,1*threshold,monophasic,0,-65.40086118039112,0.23399999999999976
40,313.87,1*threshold,monophasic,0,-65.39960045384016,0.23499999999999988
40,313.87,1*threshold,monophasic,0,-65.3983360219662,0.236
40,313.87,1*threshold,monophasic,0,-65.39706799872108,0.2370000000000001
40,313.87,1*threshold,monophasic,0,-65.39579649644546,0.238
40,313.87,1*threshold,monophasic,0,-65.39452162588297,0.23899999999999988
40,313.87,1*threshold,monophasic,0,-65.39324349619456,0.24
40,313.87,1*threshold,monophasic,0,-65.39196221497306,0.24099999999999988
40,313.87,1*threshold,monophasic,0,-65.39067788825777,0.242
40,313.87,1*threshold,monophasic,0,-65.38939062054924,0.24299999999999988
40,313.87,1*threshold,monophasic,0,-65.38810051482413,0.24399999999999977
40,313.87,1*threshold,monophasic,0,-65.38680767255023,0.2450000000000001
40,313.87,1*threshold,monophasic,0,-65.38551219370142,0.246
40,313.87,1*threshold,monophasic,0,-65.38421417677283,0.2469999999999999
40,313.87,1*threshold,monophasic,0,-65.38291371879595,0.248
40,313.87,1*threshold,monophasic,0,-65.38161091535395,0.2489999999999999
40,313.87,1*threshold,monophasic,0,-65.38030586059683,0.25
40,313.87,1*threshold,monophasic,0,-65.37899864725675,0.2509999999999999
40,313.87,1*threshold,monophasic,0,-65.37768936666328,0.2519999999999998
40,313.87,1*threshold,monophasic,0,-65.37637810875869,0.2529999999999999
40,313.87,1*threshold,monophasic,0,-65.37506496211327,0.254
40,313.87,1*threshold,monophasic,0,-65.37375001394062,0.2550000000000001
40,313.87,1*threshold,monophasic,0,-65.3724333501128,0.256
40,313.87,1*threshold,monophasic,0,-65.37111505517565,0.2569999999999999
40,313.87,1*threshold,monophasic,0,-65.36979521236395,0.258
40,313.87,1*threshold,monophasic,0,-65.36847390361665,0.2589999999999999
40,313.87,1*threshold,monophasic,0,-65.3671512095918,0.2599999999999998
40,313.87,1*threshold,monophasic,0,-65.36582720968173,0.2609999999999999
40,313.87,1*threshold,monophasic,0,-65.36450198202806,0.2619999999999998
40,313.87,1*threshold,monophasic,0,-65.3631756035365,0.2630000000000001
40,313.87,1*threshold,monophasic,0,-65.36184814989183,0.264
40,313.87,1*threshold,monophasic,0,-65.36051969557255,0.2649999999999999
40,313.87,1*threshold,monophasic,0,-65.35919031386572,0.266
40,313.87,1*threshold,monophasic,0,-65.35786007688141,0.2669999999999999
40,313.87,1*threshold,monophasic,0,-65.35652905556738,0.268
40,313.87,1*threshold,monophasic,0,-65.35519731972339,0.2689999999999999
40,313.87,1*threshold,monophasic,0,-65.3538649380156,0.2699999999999998
40,313.87,1*threshold,monophasic,0,-65.35253197799078,0.2709999999999999
40,313.87,1*threshold,monophasic,0,-65.35119850609041,0.272
40,313.87,1*threshold,monophasic,0,-65.3498645876648,0.27300000000000013
40,313.87,1*threshold,monophasic,0,-65.34853028698687,0.274
40,313.87,1*threshold,monophasic,0,-65.34719566726609,0.2749999999999999
40,313.87,1*threshold,monophasic,0,-65.34586079066206,0.276
40,313.87,1*threshold,monophasic,0,-65.34452571829813,0.2769999999999999
40,313.87,1*threshold,monophasic,0,-65.3431905102749,0.2779999999999998
40,313.87,1*threshold,monophasic,0,-65.34185522568349,0.2789999999999999
40,313.87,1*threshold,monophasic,0,-65.34051992261872,0.2799999999999998
40,313.87,1*threshold,monophasic,0,-65.33918465819234,0.2809999999999999
40,313.87,1*threshold,monophasic,0,-65.33784948854584,0.28200000000000003
40,313.87,1*threshold,monophasic,0,-65.33651446886343,0.2829999999999999
40,313.87,1*threshold,monophasic,0,-65.33517965338459,0.28400000000000003
40,313.87,1*threshold,monophasic,0,-65.3338450954168,0.2849999999999999
40,313.87,1*threshold,monophasic,0,-65.33251084734792,0.28600000000000003
40,313.87,1*threshold,monophasic,0,-65.33117696065847,0.2869999999999999
40,313.87,1*threshold,monophasic,0,-65.32984348593389,0.2879999999999998
40,313.87,1*threshold,monophasic,0,-65.32851047287654,0.2889999999999999
40,313.87,1*threshold,monophasic,0,-65.32717797031772,0.2899999999999998
40,313.87,1*threshold,monophasic,0,-65.32584602622929,0.29100000000000015
40,313.87,1*threshold,monophasic,0,-65.32451468773547,0.29200000000000004
40,313.87,1*threshold,monophasic,0,-65.32318400112428,0.2929999999999999
40,313.87,1*threshold,monophasic,0,-65.32185401185895,0.29400000000000004
40,313.87,1*threshold,monophasic,0,-65.32052476458915,0.29499999999999993
40,313.87,1*threshold,monophasic,0,-65.31919630316212,0.2959999999999998
40,313.87,1*threshold,monophasic,0,-65.31786867063354,0.29699999999999993
40,313.87,1*threshold,monophasic,0,-65.3165419092786,0.2979999999999998
40,313.87,1*threshold,monophasic,0,-65.31521606060245,0.29899999999999993
40,313.87,1*threshold,monophasic,0,-65.3138911653509,0.30000000000000004
40,313.87,1*threshold,monophasic,0,-65.31256726352079,0.30099999999999993
40,313.87,1*threshold,monophasic,0,-65.31124439437032,0.30200000000000005
40,313.87,1*threshold,monophasic,0,-65.30992259642916,0.30299999999999994
40,313.87,1*threshold,monophasic,0,-65.30860190750856,0.30400000000000005
40,313.87,1*threshold,monophasic,0,-65.30728236471113,0.30499999999999994
40,313.87,1*threshold,monophasic,0,-65.30596400444057,0.3059999999999998
40,313.87,1*threshold,monophasic,0,-65.30464686241142,0.30699999999999994
40,313.87,1*threshold,monophasic,0,-65.30333097365836,0.30799999999999983
40,313.87,1*threshold,monophasic,0,-65.30201637254572,0.30899999999999994
40,313.87,1*threshold,monophasic,0,-65.30070309277652,0.31000000000000005
40,313.87,1*threshold,monophasic,0,-65.29939116740162,0.31099999999999994
40,313.87,1*threshold,monophasic,0,-65.29808062882869,0.31200000000000006
40,313.87,1*threshold,monophasic,0,-65.29677150883094,0.31299999999999994
40,313.87,1*threshold,monophasic,0,-65.2954638385558,0.31399999999999983
40,313.87,1*threshold,monophasic,0,-65.2941576485335,0.31499999999999995
40,313.87,1*threshold,monophasic,0,-65.29285296868538,0.31599999999999984
40,313.87,1*threshold,monophasic,0,-65.29154982833228,0.31699999999999995
40,313.87,1*threshold,monophasic,0,-65.29024825620252,0.31799999999999984
40,313.87,1*threshold,monophasic,0,-65.28894828044002,0.31899999999999995
40,313.87,1*threshold,monophasic,0,-65.28764992861214,0.32000000000000006
40,313.87,1*threshold,monophasic,0,-65.28635322771734,0.32099999999999995
40,313.87,1*threshold,monophasic,0,-65.28505820419292,0.32200000000000006
40,313.87,1*threshold,monophasic,0,-65.28376488392237,0.32299999999999995
40,313.87,1*threshold,monophasic,0,-65.2824732922428,0.32399999999999984
40,313.87,1*threshold,monophasic,0,-65.28118345395204,0.32499999999999996
40,313.87,1*threshold,monophasic,0,-65.27989539331587,0.32599999999999985
40,313.87,1*threshold,monophasic,0,-65.2786091340749,0.32699999999999974
40,313.87,1*threshold,monophasic,0,-65.27732469945131,0.32800000000000007
40,313.87,1*threshold,monophasic,0,-65.27604211215568,0.32899999999999996
40,313.87,1*threshold,monophasic,0,-65.27476139439348,0.33000000000000007
40,313.87,1*threshold,monophasic,0,-65.2734825678715,0.33099999999999996
40,313.87,1*threshold,monophasic,0,-65.27220565380416,0.33199999999999985
40,313.87,1*threshold,monophasic,0,-65.27093067291972,0.33299999999999996
40,313.87,1*threshold,monophasic,0,-65.26965764546628,0.33399999999999985
40,313.87,1*threshold,monophasic,0,-65.26838659121778,0.33499999999999996
40,313.87,1*threshold,monophasic,0,-65.26711752947972,0.33599999999999985
40,313.87,1*threshold,monophasic,0,-65.26585047909485,0.33699999999999997
40,313.87,1*threshold,monophasic,0,-65.26458545844875,0.3380000000000001
40,313.87,1*threshold,monophasic,0,-65.26332248547519,0.33899999999999997
40,313.87,1*threshold,monophasic,0,-65.26206157766143,0.3400000000000001
40,313.87,1*threshold,monophasic,0,-65.2608027520534,0.34099999999999997
40,313.87,1*threshold,monophasic,0,-65.25954602526082,0.34199999999999986
40,313.87,1*threshold,monophasic,0,-65.25829141346196,0.34299999999999997
40,313.87,1*threshold,monophasic,0,-65.25703893240852,0.34399999999999986
40,313.87,1*threshold,monophasic,0,-65.25578859743031,0.34499999999999975
40,313.87,1*threshold,monophasic,0,-65.25454042343975,0.3460000000000001
40,313.87,1*threshold,monophasic,0,-65.25329442493639,0.347
40,313.87,1*threshold,monophasic,0,-65.25205061601106,0.3480000000000001
40,313.87,1*threshold,monophasic,0,-65.25080901035017,0.349
40,313.87,1*threshold,monophasic,0,-65.24956962123973,0.34999999999999987
40,313.87,1*threshold,monophasic,0,-65.2483324615693,0.351
40,313.87,1*threshold,monophasic,0,-65.2470975438358,0.35199999999999987
40,313.87,1*threshold,monophasic,0,-65.24586488014721,0.353
40,313.87,1*threshold,monophasic,0,-65.24463448222606,0.35399999999999987
40,313.87,1*threshold,monophasic,0,-65.2434063614131,0.35499999999999976
40,313.87,1*threshold,monophasic,0,-65.24218052867046,0.3560000000000001
40,313.87,1*threshold,monophasic,0,-65.24095699458496,0.357
40,313.87,1*threshold,monophasic,0,-65.2397357693712,0.3579999999999999
40,313.87,1*threshold,monophasic,0,-65.23851686287456,0.359
40,313.87,1*threshold,monophasic,0,-65.23730028457406,0.3599999999999999
40,313.87,1*threshold,monophasic,0,-65.23608604358509,0.361
40,313.87,1*threshold,monophasic,0,-65.23487414866217,0.3619999999999999
40,313.87,1*threshold,monophasic,0,-65.2336646082014,0.36299999999999977
40,313.87,1*threshold,monophasic,0,-65.23245743024279,0.3639999999999999
40,313.87,1*threshold,monophasic,0,-65.23125262247281,0.365
40,313.87,1*threshold,monophasic,0,-65.23005019222632,0.3660000000000001
40,313.87,1*threshold,monophasic,0,-65.22885014648874,0.367
40,313.87,1*threshold,monophasic,0,-65.2276524918981,0.3679999999999999
40,313.87,1*threshold,monophasic,0,-65.22645723474679,0.369
40,313.87,1*threshold,monophasic,0,-65.22526438098329,0.3699999999999999
40,313.87,1*threshold,monophasic,0,-65.22407393621381,0.371
40,313.87,1*threshold,monophasic,0,-65.2228859057038,0.3719999999999999
40,313.87,1*threshold,monophasic,0,-65.22170029437936,0.3729999999999998
40,313.87,1*threshold,monophasic,0,-65.22051710682847,0.3740000000000001
40,313.87,1*threshold,monophasic,0,-65.21933634730215,0.375
40,313.87,1*threshold,monophasic,0,-65.21815801971555,0.3759999999999999
40,313.87,1*threshold,monophasic,0,-65.21698212764885,0.377
40,313.87,1*threshold,monophasic,0,-65.21580867434803,0.3779999999999999
40,313.87,1*threshold,monophasic,0,-65.21463766272562,0.379
40,313.87,1*threshold,monophasic,0,-65.21346909536122,0.3799999999999999
40,313.87,1*threshold,monophasic,0,-65.21230297450197,0.3809999999999998
