pulse rate,stimulus amplitude (uA),amplitude,run,spike times (us)
400,390.53,1*threshold,1,0.16339499999999998
400,390.53,1*threshold,1,0.16580999999999999
400,390.53,1*threshold,1,0.17332999999999998
400,390.53,1*threshold,1,0.17598499999999997
400,390.53,1*threshold,1,0.178305
400,390.53,1*threshold,1,0.18092999999999998
400,390.53,1*threshold,1,0.18583499999999997
400,390.53,1*threshold,1,0.18831499999999998
400,390.53,1*threshold,1,0.19665
400,390.53,1*threshold,1,0.20903499999999997
400,390.53,1*threshold,1,0.21086999999999997
400,390.53,1*threshold,1,0.21333999999999997
400,390.53,1*threshold,1,0.215825
400,390.53,1*threshold,1,0.21835
400,390.53,1*threshold,1,0.22085499999999997
400,390.53,1*threshold,1,0.22338999999999998
400,390.53,1*threshold,1,0.22579999999999997
400,390.53,1*threshold,1,0.22832499999999997
400,390.53,1*threshold,1,0.23095999999999997
400,390.53,1*threshold,1,0.23334999999999997
400,390.53,1*threshold,1,0.23586999999999997
400,390.53,1*threshold,1,0.23835499999999998
400,390.53,1*threshold,1,0.240885
400,390.53,1*threshold,1,0.24331999999999998
400,390.53,1*threshold,1,0.24586999999999998
400,390.53,1*threshold,1,0.24827499999999997
400,390.53,1*threshold,1,0.25085999999999997
400,390.53,1*threshold,1,0.25332
400,390.53,1*threshold,1,0.268595
400,390.53,1*threshold,1,0.280935
400,390.53,1*threshold,1,0.28336
400,390.53,1*threshold,1,0.29401
400,390.53,1*threshold,2,0.010899999999999998
400,390.53,1*threshold,2,0.013264999999999999
400,390.53,1*threshold,2,0.023405
400,390.53,1*threshold,2,0.025844999999999996
400,390.53,1*threshold,2,0.02831
400,390.53,1*threshold,2,0.030834999999999998
400,390.53,1*threshold,2,0.033325
400,390.53,1*threshold,2,0.043414999999999995
400,390.53,1*threshold,2,0.04853
400,390.53,1*threshold,2,0.050899999999999994
400,390.53,1*threshold,2,0.056065
400,390.53,1*threshold,2,0.05839
400,390.53,1*threshold,2,0.06838
400,390.53,1*threshold,2,0.07082
400,390.53,1*threshold,2,0.07331
400,390.53,1*threshold,2,0.075905
400,390.53,1*threshold,2,0.08159
400,390.53,1*threshold,2,0.09834999999999999
400,390.53,1*threshold,2,0.10354
400,390.53,1*threshold,2,0.1059
400,390.53,1*threshold,2,0.10833999999999999
400,390.53,1*threshold,2,0.11644999999999998
400,390.53,1*threshold,2,0.11834999999999998
400,390.53,1*threshold,2,0.12079999999999999
400,390.53,1*threshold,2,0.12348999999999999
400,390.53,1*threshold,2,0.12582
400,390.53,1*threshold,2,0.1283
400,390.53,1*threshold,2,0.13093
400,390.53,1*threshold,2,0.13336499999999998
400,390.53,1*threshold,2,0.13586499999999999
400,390.53,1*threshold,2,0.13838999999999999
400,390.53,1*threshold,2,0.14090999999999998
400,390.53,1*threshold,2,0.14335499999999998
400,390.53,1*threshold,2,0.14581
400,390.53,1*threshold,2,0.15607
400,390.53,1*threshold,2,0.158275
400,390.53,1*threshold,2,0.16080499999999998
400,390.53,1*threshold,2,0.170845
400,390.53,1*threshold,2,0.17343499999999998
400,390.53,1*threshold,2,0.1835
400,390.53,1*threshold,2,0.19341999999999998
400,390.53,1*threshold,2,0.19599499999999997
400,390.53,1*threshold,2,0.19833499999999998
400,390.53,1*threshold,2,0.20090499999999997
400,390.53,1*threshold,2,0.203335
400,390.53,1*threshold,2,0.20589
400,390.53,1*threshold,2,0.208365
400,390.53,1*threshold,2,0.21081999999999998
400,390.53,1*threshold,2,0.21341
400,390.53,1*threshold,2,0.21602
400,390.53,1*threshold,2,0.22357499999999997
400,390.53,1*threshold,2,0.22576999999999997
400,390.53,1*threshold,2,0.24335999999999997
400,390.53,1*threshold,2,0.24579499999999999
400,390.53,1*threshold,2,0.25588999999999995
400,390.53,1*threshold,2,0.258355
400,390.53,1*threshold,2,0.260885
400,390.53,1*threshold,2,0.263345
400,390.53,1*threshold,2,0.265835
400,390.53,1*threshold,2,0.26843999999999996
400,390.53,1*threshold,2,0.27085
400,390.53,1*threshold,2,0.27330499999999996
400,390.53,1*threshold,2,0.275825
400,390.53,1*threshold,2,0.27835499999999996
400,390.53,1*threshold,2,0.280835
400,390.53,1*threshold,2,0.283365
400,390.53,1*threshold,2,0.28592999999999996
400,390.53,1*threshold,2,0.28840499999999997
400,390.53,1*threshold,2,0.290815
400,390.53,1*threshold,2,0.29581999999999997
400,390.53,1*threshold,3,0.00652
400,390.53,1*threshold,3,0.00835
400,390.53,1*threshold,3,0.010915
400,390.53,1*threshold,3,0.018379999999999997
400,390.53,1*threshold,3,0.0208
400,390.53,1*threshold,3,0.023354999999999997
400,390.53,1*threshold,3,0.025809999999999996
